R.Time (min),Intensity,MW_PEG,normalized RI
12.56667,7,48932.98415347904,0.0053550178500595
12.575,7,48750.799916119904,0.0053550178500595
12.58333,6,48569.582930222416,0.005156683855612852
12.59167,6,48389.11115753143,0.005156683855612852
12.6,6,48209.81120377861,0.005156683855612852
12.60833,6,48031.4599713549,0.005156683855612852
12.61667,6,47853.838964562514,0.005156683855612852
12.625,6,47677.36808715266,0.005156683855612852
12.63333,6,47501.82780387635,0.005156683855612852
12.64167,6,47327.00309323652,0.005156683855612852
12.65,6,47153.30728437103,0.005156683855612852
12.65833,6,46980.52433561554,0.005156683855612852
12.66667,6,46808.44263281584,0.005156683855612852
12.675,6,46637.46905511639,0.005156683855612852
12.68333,5,46467.390987169536,0.004958349861166204
12.69167,5,46298.000156767885,0.004958349861166204
12.7,5,46129.69711500037,0.004958349861166204
12.70833,5,45962.27260704015,0.004958349861166204
12.71667,5,45795.52163865525,0.004958349861166204
12.725,4,45629.83855220089,0.004760015866719556
12.73333,5,45465.01738900893,0.004958349861166204
12.74167,4,45300.85637024355,0.004760015866719556
12.75,4,45137.74374629301,0.004760015866719556
12.75833,5,44975.47679168701,0.004958349861166204
12.76667,4,44813.85688176211,0.004760015866719556
12.775,5,44653.26628921542,0.004958349861166204
12.78333,4,44493.50546017815,0.004760015866719556
12.79167,4,44334.37886426094,0.004760015866719556
12.8,4,44176.26290831035,0.004760015866719556
12.80833,5,44018.96114979669,0.004958349861166204
12.81667,5,43862.281093998776,0.004958349861166204
12.825,4,43706.59339137706,0.004760015866719556
12.83333,5,43551.70465177975,0.004958349861166204
12.84167,5,43397.42535880839,0.004958349861166204
12.85,5,43244.12051368381,0.004958349861166204
12.85833,4,43091.599720939375,0.004760015866719556
12.86667,4,42939.676386385254,0.004760015866719556
12.875,3,42788.70996688293,0.004561681872272907
12.88333,4,42638.51300519881,0.004760015866719556
12.89167,3,42488.90177443851,0.004561681872272907
12.9,3,42340.23028977443,0.004561681872272907
12.90833,2,42192.31397696125,0.00436334787782626
12.91667,3,42044.971922660334,0.004561681872272907
12.925,3,41898.552800865844,0.004561681872272907
12.93333,2,41752.87486625727,0.00436334787782626
12.94167,2,41607.759966455946,0.00436334787782626
12.95,3,41463.5515326809,0.004561681872272907
12.95833,3,41320.07059562431,0.004561681872272907
12.96667,3,41177.14171239001,0.004561681872272907
12.975,3,41035.10316776509,0.004561681872272907
12.98333,2,40893.77871666774,0.00436334787782626
12.99167,2,40752.99557529716,0.00436334787782626
13.0,2,40613.0869763414,0.00436334787782626
13.00833,2,40473.87934825591,0.00436334787782626
13.01667,2,40335.202517013124,0.00436334787782626
13.025,3,40197.384755571635,0.004561681872272907
13.03333,2,40060.25511630705,0.00436334787782626
13.04167,2,39923.64598668236,0.00436334787782626
13.05,1,39787.88077037797,0.004165013883379611
13.05833,1,39652.79109511962,0.004165013883379611
13.06667,1,39518.21186259375,0.004165013883379611
13.075,1,39384.46169578042,0.004165013883379611
13.08333,1,39251.374750206814,0.004165013883379611
13.09167,0,39118.788395506795,0.003966679888932963
13.1,0,38987.016560709206,0.003966679888932963
13.10833,-1,38855.89588259053,0.003768345894486315
13.11667,-1,38725.26615342622,0.003768345894486315
13.125,-1,38595.436693252166,0.003768345894486315
13.13333,-1,38466.246574519326,0.003768345894486315
13.14167,-1,38337.53796778144,0.003768345894486315
13.15,-2,38209.61566729608,0.0035700119000396666
13.15833,-1,38082.321136563805,0.003768345894486315
13.16667,-1,37955.498880977226,0.003768345894486315
13.175,-1,37829.44925052429,0.003768345894486315
13.18333,0,37704.01605605844,0.003966679888932963
13.19167,0,37579.04609527548,0.003966679888932963
13.2,1,37454.83535373315,0.004165013883379611
13.20833,0,37331.22994685037,0.003966679888932963
13.21667,0,37208.07892296982,0.003966679888932963
13.225,0,37085.673981431304,0.003966679888932963
13.23333,1,36963.86350031784,0.004165013883379611
13.24167,0,36842.498737822156,0.003966679888932963
13.25,0,36721.86718368752,0.003966679888932963
13.25833,-1,36601.8194376246,0.003768345894486315
13.26667,0,36482.20892772201,0.003966679888932963
13.275,-1,36363.31900919084,0.003768345894486315
13.28333,-1,36245.00246317997,0.003768345894486315
13.29167,-1,36127.11484853901,0.003768345894486315
13.3,-1,36009.93545949277,0.003768345894486315
13.30833,0,35893.31921926473,0.003966679888932963
13.31667,0,35777.12377913276,0.003966679888932963
13.325,-1,35661.624444396795,0.003768345894486315
13.33333,-1,35546.678241797425,0.003768345894486315
13.34167,-1,35432.14487749286,0.003768345894486315
13.35,-2,35318.295738466215,0.0035700119000396666
13.35833,-2,35204.98991720795,0.0035700119000396666
13.36667,-2,35092.08913797339,0.0035700119000396666
13.375,-2,34979.860938618935,0.0035700119000396666
13.38333,-1,34868.166440387715,0.003768345894486315
13.39167,-1,34756.86934959662,0.003768345894486315
13.4,-2,34646.23342277952,0.0035700119000396666
13.40833,-2,34536.12177368742,0.0035700119000396666
13.41667,-2,34426.40005539484,0.0035700119000396666
13.425,-1,34317.32830956129,0.003768345894486315
13.43333,-2,34208.771606936665,0.0035700119000396666
13.44167,-1,34100.59751276341,0.003768345894486315
13.45,-2,33993.06241894971,0.0035700119000396666
13.45833,-1,33886.033318453934,0.003768345894486315
13.46667,-1,33779.37965479575,0.003768345894486315
13.475,-2,33673.354233959435,0.0035700119000396666
13.48333,-2,33567.82593702445,0.0035700119000396666
13.49167,-1,33462.666052577646,0.003768345894486315
13.5,-1,33358.12386324161,0.003768345894486315
13.50833,-2,33254.07010481591,0.0035700119000396666
13.51667,-2,33150.37787841186,0.0035700119000396666
13.525,-1,33047.293004613995,0.003768345894486315
13.53333,-1,32944.68804121155,0.003768345894486315
13.54167,0,32842.43786994973,0.003966679888932963
13.55,0,32740.784909487913,0.003966679888932963
13.55833,-1,32639.603507531097,0.003768345894486315
13.56667,-1,32538.770295204446,0.003768345894486315
13.575,-1,32438.524348171995,0.003768345894486315
13.58333,-2,32338.741772620626,0.0035700119000396666
13.59167,-2,32239.3009184251,0.0035700119000396666
13.6,-1,32140.43757602569,0.003768345894486315
13.60833,-1,32042.029579285412,0.003768345894486315
13.61667,-1,31943.956966805305,0.003768345894486315
13.625,-1,31846.452300442976,0.003768345894486315
13.63333,0,31749.395111543112,0.003966679888932963
13.64167,-1,31652.66709800629,0.003768345894486315
13.65,-1,31556.497648641198,0.003768345894486315
13.65833,0,31460.76796267871,0.003966679888932963
13.66667,-1,31365.361368473816,0.003768345894486315
13.675,-1,31270.504136237054,0.003768345894486315
13.68333,0,31176.079104076267,0.003966679888932963
13.69167,0,31081.971202523993,0.003966679888932963
13.7,-1,30988.403636585783,0.003768345894486315
13.70833,-1,30895.260854808897,0.003768345894486315
13.71667,-1,30802.42936218304,0.003768345894486315
13.725,0,30710.12935086641,0.003966679888932963
13.73333,0,30618.24685196756,0.003966679888932963
13.74167,0,30526.669917757357,0.003966679888932963
13.75,1,30435.615778890904,0.004165013883379611
13.75833,0,30344.97202170819,0.003966679888932963
13.76667,1,30254.62821911608,0.004165013883379611
13.775,1,30164.798690620686,0.004165013883379611
