[Header]
Application Name	LabSolutions
Version	5.110
Data File Name	C:\LabSolutions\Data\June 2025\bp-2-41-a3__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_010.lcd
Output Date	6/24/2025
Output Time	12:04:14 PM

[Configuration]
Instrument Name	Aqueos SEC
Instrument #	1
Line #	1
# of Detectors	2
Detector ID	Detector A	Detector B
Detector Name	UV-Vis	RID
# of Channels	2	1

[GPC Peak Table(Detector B)]
# of Peaks	6
Peak#	Start Time	Top Time	End Time	Start Volume	Top Volume	End Volume	Start M.W.	Top M.W.	End M.W.	Start Height	Top Height	End Height
1	0.225	0.287	0.333	0.225	0.287	0.333	1685821318838	1419401668459	1247885855747	-2961	1422	-2928
2	0.333	0.427	0.525	0.333	0.427	0.525	1247885855747	964377982712	739079778889	-2928	2157	-2869
3	0.525	0.628	0.733	0.525	0.628	0.733	739079778889	560585737714	423306004046	-2869	2112	-2806
4	0.733	0.957	2.592	0.733	0.957	2.592	423306004046	235883849317	4989169017	-2806	902	-2236
5	14.975	19.083	25.858	14.975	19.083	25.858	20513	7503	338	111	4863	379
6	25.858	26.966	33.967	25.858	26.966	33.967	338	128	0	379	91543	579

[Average Molecular Weight Table(Detector B)]
# of Peaks	6
Peak#	Mn	Mw	Mz	Mz1	Mv	Mw/Mn	Mv/Mn	Mz/Mw	I.Visc	%
Total	2	3940810591	867794565854	1072119865677	0	2491073049.50132	0.00000	220.20712	1.00000	100.0000
1	1416094259753	1422696944837	1429350618747	1436030692114	0	1.00466	0.00000	1.00468	1.00000	0.0596
2	984346203284	998654958633	1012747069899	1026498798324	0	1.01454	0.00000	1.01411	1.00000	0.1518
3	567258105639	576170146343	584943383152	593504388364	0	1.01571	0.00000	1.01523	1.00000	0.1533
4	52767834463	140152987845	224112466984	274245467560	0	2.65603	0.00000	1.59906	1.00000	0.4946
5	4130	6466	8002	9154	0	1.56561	0.00000	1.23756	1.00000	12.9040
6	1	83	126	147	0	60.70220	0.00000	1.52424	1.00000	86.2366

[RT/MW Range Table(Detector B)]
# of RT/MW Range	0

[GPC Calibration Curve Table(Detector B)]
# of Points	10
#	Time(min)	M.W.	Weight	Error	Active	Virtual	Data Name
1	11.245	99000	1	3.0450	ON	OFF	C:\LabSolutions\Data\June 2025\black__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_007.lcd
2	12.713	42700	1	-7.4303	ON	OFF	C:\LabSolutions\Data\June 2025\blue__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_008.lcd
3	15.568	18600	1	6.4791	ON	OFF	C:\LabSolutions\Data\June 2025\yellow__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_006.lcd
4	17.994	9890	1	1.7937	ON	OFF	C:\LabSolutions\Data\June 2025\1530__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_005.lcd
5	19.461	6530	1	-4.4925	ON	OFF	C:\LabSolutions\Data\June 2025\black__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_007.lcd
6	21.068	4100	1	-4.6117	ON	OFF	C:\LabSolutions\Data\June 2025\1030__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_004.lcd
7	22.896	2130	1	1.2296	ON	OFF	C:\LabSolutions\Data\June 2025\yellow__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_006.lcd
8	23.654	1530	1	5.6067	ON	OFF	C:\LabSolutions\Data\June 2025\1530__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_005.lcd
9	24.282	1030	1	1.7067	ON	OFF	C:\LabSolutions\Data\June 2025\1030__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_004.lcd
10	25.031	599	1	-4.3511	ON	OFF	C:\LabSolutions\Data\June 2025\blue__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_008.lcd
Calibration Curve	3rd Order
Comment	

[Molecular Weight Distribution Table(Detector B)]
# of Points	2563
R.Time	Volume(mL)	M.W.	M.W.(%)	Cumulative M.W.(%)
25.77000	44363
25.77333	44474
25.77667	44592
25.78000	44719
25.78333	44849
25.78667	44991
25.79000	45140
25.79333	45299
25.79667	45472
25.80000	45650
25.80333	45844
25.80667	46047
25.81000	46260
25.81333	46492
25.81667	46731
25.82000	46992
25.82333	47266
25.82667	47555
25.83000	47869
25.83333	48191
25.83667	48541
25.84000	48905
25.84333	49285
25.84667	49695
25.85000	50114
25.85333	50568
25.85667	51041
25.86000	51534
25.86333	52065
25.86667	52607
25.87000	53192
25.87333	53798
25.87667	54430
25.88000	55107
25.88333	55798
25.88667	56541
25.89000	57312
25.89333	58116
25.89667	58980
25.90000	59860
25.90333	60805
25.90667	61783
25.91000	62797
25.91333	63882
25.91667	64983
25.92000	66162
25.92333	67380
25.92667	68642
25.93000	69990
25.93333	71356
25.93667	72815
25.94000	74320
25.94333	75876
25.94667	77534
25.95000	79212
25.95333	81000
25.95667	82841
25.96000	84739
25.96333	86757
25.96667	88795
25.97000	90966
25.97333	93197
25.97667	95496
25.98000	97938
25.98333	100397
25.98667	103007
25.99000	105682
25.99333	108430
25.99667	111340
26.00000	114267
26.00333	117371
26.00667	120549
26.01000	123808
26.01333	127256
26.01667	130716
26.02000	134376
26.02333	138114
26.02667	141940
26.03000	145977
26.03333	150021
26.03667	154292
26.04000	158648
26.04333	163098
26.04667	167787
26.05000	172475
26.05333	177416
26.05667	182444
26.06000	187568
26.06333	192956
26.06667	198330
26.07000	203981
26.07333	209720
26.07667	215558
26.08000	221683
26.08333	227783
26.08667	234184
26.09000	240675
26.09333	247263
26.09667	254163
26.10000	261019
26.10333	268199
26.10667	275465
26.11000	282826
26.11333	290521
26.11667	298151
26.12000	306124
26.12333	314177
26.12667	322316
26.13000	330808
26.13333	339212
26.13667	347976
26.14000	356810
26.14333	365716
26.14667	374989
26.15000	384148
26.15333	393682
26.15667	403276
26.16000	412932
26.16333	422969
26.16667	432860
26.17000	443129
26.17333	453440
26.17667	463793
26.18000	474531
26.18333	485095
26.18667	496045
26.19000	507022
26.19333	518021
26.19667	529406
26.20000	540581
26.20333	552137
26.20667	563697
26.21000	575261
26.21333	587212
26.21667	598923
26.22000	611009
26.22333	623079
26.22667	635125
26.23000	647548
26.23333	659697
26.23667	672214
26.24000	684693
26.24333	697123
26.24667	709921
26.25000	722415
26.25333	735262
26.25667	748048
26.26000	760762
26.26333	773830
26.26667	786564
26.27000	799635
26.27333	812622
26.27667	825511
26.28000	838736
26.28333	851602
26.28667	864786
26.29000	877865
26.29333	890824
26.29667	904100
26.30000	916995
26.30333	930182
26.30667	943243
26.31000	956160
26.31333	969371
26.31667	982185
26.32000	995272
26.32333	1008216
26.32667	1020997
26.33000	1034047
26.33333	1046685
26.33667	1059573
26.34000	1072301
26.34333	1084848
26.34667	1097640
26.35000	1110005
26.35333	1122589
26.35667	1134999
26.36000	1147219
26.36333	1159666
26.36667	1171685
26.37000	1183900
26.37333	1195932
26.37667	1207759
26.38000	1219787
26.38333	1231383
26.38667	1243151
26.39000	1254725
26.39333	1266082
26.39667	1277614
26.40000	1288718
26.40333	1299977
26.40667	1311040
26.41000	1321889
26.41333	1332894
26.41667	1343475
26.42000	1354181
26.42333	1364682
26.42667	1374959
26.43000	1385368
26.43333	1395367
26.43667	1405477
26.44000	1415388
26.44333	1425077
26.44667	1434880
26.45000	1444284
26.45333	1453778
26.45667	1463073
26.46000	1472150
26.46333	1481326
26.46667	1490122
26.47000	1498997
26.47333	1507678
26.47667	1516144
26.48000	1524690
26.48333	1532866
26.48667	1541096
26.49000	1549134
26.49333	1556970
26.49667	1564877
26.50000	1572445
26.50333	1580064
26.50667	1587499
26.51000	1594727
26.51333	1601999
26.51667	1608939
26.52000	1615906
26.52333	1622700
26.52667	1629310
26.53000	1635970
26.53333	1642336
26.53667	1648737
26.54000	1654981
26.54333	1661051
26.54667	1667158
26.55000	1672979
26.55333	1678815
26.55667	1684493
26.56000	1690002
26.56333	1695537
26.56667	1700816
26.57000	1706116
26.57333	1711274
26.57667	1716274
26.58000	1721291
26.58333	1726064
26.58667	1730841
26.59000	1735487
26.59333	1739998
26.59667	1744533
26.60000	1748851
26.60333	1753174
26.60667	1757372
26.61000	1761436
26.61333	1765512
26.61667	1769389
26.62000	1773269
26.62333	1777033
26.62667	1780670
26.63000	1784309
26.63333	1787772
26.63667	1791241
26.64000	1794615
26.64333	1797886
26.64667	1801165
26.65000	1804267
26.65333	1807348
26.65667	1810320
26.66000	1813181
26.66333	1816037
26.66667	1818741
26.67000	1821434
26.67333	1824040
26.67667	1826550
26.68000	1829058
26.68333	1831440
26.68667	1833824
26.69000	1836135
26.69333	1838364
26.69667	1840586
26.70000	1842679
26.70333	1844748
26.70667	1846733
26.71000	1848629
26.71333	1850506
26.71667	1852274
26.72000	1854028
26.72333	1855716
26.72667	1857330
26.73000	1858927
26.73333	1860428
26.73667	1861909
26.74000	1863326
26.74333	1864671
26.74667	1865990
26.75000	1867213
26.75333	1868400
26.75667	1869527
26.76000	1870599
26.76333	1871653
26.76667	1872624
26.77000	1873556
26.77333	1874427
26.77667	1875237
26.78000	1876018
26.78333	1876734
26.78667	1877423
26.79000	1878063
26.79333	1878646
26.79667	1879194
26.80000	1879683
26.80333	1880137
26.80667	1880545
26.81000	1880901
26.81333	1881216
26.81667	1881475
26.82000	1881687
26.82333	1881849
26.82667	1881957
26.83000	1882019
26.83333	1882031
26.83667	1881994
26.84000	1881917
26.84333	1881799
26.84667	1881641
26.85000	1881447
26.85333	1881204
26.85667	1880921
26.86000	1880592
26.86333	1880207
26.86667	1879791
26.87000	1879320
26.87333	1878813
26.87667	1878267
26.88000	1877665
26.88333	1877040
26.88667	1876359
26.89000	1875648
26.89333	1874908
26.89667	1874113
26.90000	1873294
26.90333	1872399
26.90667	1871468
26.91000	1870505
26.91333	1869484
26.91667	1868461
26.92000	1867381
26.92333	1866276
26.92667	1865138
26.93000	1863928
26.93333	1862714
26.93667	1861431
26.94000	1860119
26.94333	1858770
26.94667	1857342
26.95000	1855913
26.95333	1854410
26.95667	1852885
26.96000	1851338
26.96333	1849717
26.96667	1848111
26.97000	1846432
26.97333	1844735
26.97667	1843013
26.98000	1841210
26.98333	1839419
26.98667	1837545
26.99000	1835653
26.99333	1833743
26.99667	1831753
27.00000	1829786
27.00333	1827735
27.00667	1825667
27.01000	1823578
27.01333	1821398
27.01667	1819244
27.02000	1817002
27.02333	1814751
27.02667	1812493
27.03000	1810155
27.03333	1807856
27.03667	1805474
27.04000	1803081
27.04333	1800669
27.04667	1798159
27.05000	1795682
27.05333	1793108
27.05667	1790523
27.06000	1787931
27.06333	1785249
27.06667	1782616
27.07000	1779891
27.07333	1777166
27.07667	1774442
27.08000	1771627
27.08333	1768864
27.08667	1766006
27.09000	1763144
27.09333	1760280
27.09667	1757318
27.10000	1754413
27.10333	1751412
27.10667	1748413
27.11000	1745418
27.11333	1742326
27.11667	1739299
27.12000	1736176
27.12333	1733061
27.12667	1729955
27.13000	1726755
27.13333	1723629
27.13667	1720413
27.14000	1717205
27.14333	1714000
27.14667	1710689
27.15000	1707446
27.15333	1704098
27.15667	1700760
27.16000	1697443
27.16333	1694035
27.16667	1690711
27.17000	1687293
27.17333	1683890
27.17667	1680506
27.18000	1677025
27.18333	1673625
27.18667	1670123
27.19000	1666633
27.19333	1663154
27.19667	1659574
27.20000	1656087
27.20333	1652515
27.20667	1648968
27.21000	1645446
27.21333	1641827
27.21667	1638301
27.22000	1634682
27.22333	1631087
27.22667	1627521
27.23000	1623864
27.23333	1620304
27.23667	1616653
27.24000	1613025
27.24333	1609424
27.24667	1605728
27.25000	1602130
27.25333	1598442
27.25667	1594780
27.26000	1591144
27.26333	1587414
27.26667	1583789
27.27000	1580081
27.27333	1576410
27.27667	1572782
27.28000	1569072
27.28333	1565466
27.28667	1561771
27.29000	1558104
27.29333	1554468
27.29667	1550742
27.30000	1547127
27.30333	1543437
27.30667	1539784
27.31000	1536169
27.31333	1532467
27.31667	1528870
27.32000	1525189
27.32333	1521544
27.32667	1517944
27.33000	1514269
27.33333	1510710
27.33667	1507078
27.34000	1503485
27.34333	1499929
27.34667	1496288
27.35000	1492753
27.35333	1489138
27.35667	1485563
27.36000	1482037
27.36333	1478438
27.36667	1474952
27.37000	1471392
27.37333	1467871
27.37667	1464393
27.38000	1460837
27.38333	1457390
27.38667	1453870
27.39000	1450389
27.39333	1446954
27.39667	1443449
27.40000	1440059
27.40333	1436608
27.40667	1433201
27.41000	1429842
27.41333	1426415
27.41667	1423098
27.42000	1419717
27.42333	1416374
27.42667	1413073
27.43000	1409700
27.43333	1406434
27.43667	1403105
27.44000	1399819
27.44333	1396581
27.44667	1393280
27.45000	1390088
27.45333	1386836
27.45667	1383625
27.46000	1380459
27.46333	1377230
27.46667	1374105
27.47000	1370920
27.47333	1367774
27.47667	1364667
27.48000	1361496
27.48333	1358427
27.48667	1355302
27.49000	1352222
27.49333	1349193
27.49667	1346112
27.50000	1343134
27.50333	1340103
27.50667	1337108
27.51000	1334152
27.51333	1331134
27.51667	1328213
27.52000	1325240
27.52333	1322309
27.52667	1319424
27.53000	1316487
27.53333	1313647
27.53667	1310755
27.54000	1307900
27.54333	1305087
27.54667	1302220
27.55000	1299452
27.55333	1296639
27.55667	1293868
27.56000	1291140
27.56333	1288361
27.56667	1285672
27.57000	1282929
27.57333	1280219
27.57667	1277548
27.58000	1274825
27.58333	1272191
27.58667	1269509
27.59000	1266865
27.59333	1264263
27.59667	1261614
27.60000	1259056
27.60333	1256455
27.60667	1253890
27.61000	1251362
27.61333	1248785
27.61667	1246294
27.62000	1243761
27.62333	1241262
27.62667	1238799
27.63000	1236287
27.63333	1233857
27.63667	1231380
27.64000	1228938
27.64333	1226535
27.64667	1224089
27.65000	1221726
27.65333	1219319
27.65667	1216943
27.66000	1214599
27.66333	1212209
27.66667	1209901
27.67000	1207554
27.67333	1205241
27.67667	1202963
27.68000	1200641
27.68333	1198396
27.68667	1196110
27.69000	1193853
27.69333	1191630
27.69667	1189362
27.70000	1187170
27.70333	1184938
27.70667	1182736
27.71000	1180566
27.71333	1178354
27.71667	1176212
27.72000	1174028
27.72333	1171872
27.72667	1169749
27.73000	1167587
27.73333	1165499
27.73667	1163376
27.74000	1161280
27.74333	1159210
27.74667	1157095
27.75000	1155048
27.75333	1152963
27.75667	1150909
27.76000	1148891
27.76333	1146837
27.76667	1144850
27.77000	1142820
27.77333	1140811
27.77667	1138828
27.78000	1136804
27.78333	1134848
27.78667	1132858
27.79000	1130896
27.79333	1128962
27.79667	1126990
27.80000	1125081
27.80333	1123135
27.80667	1121214
27.81000	1119318
27.81333	1117385
27.81667	1115514
27.82000	1113609
27.82333	1111727
27.82667	1109872
27.83000	1107978
27.83333	1106145
27.83667	1104277
27.84000	1102432
27.84333	1100610
27.84667	1098749
27.85000	1096946
27.85333	1095106
27.85667	1093289
27.86000	1091498
27.86333	1089673
27.86667	1087907
27.87000	1086108
27.87333	1084330
27.87667	1082570
27.88000	1080769
27.88333	1079024
27.88667	1077242
27.89000	1075484
27.89333	1073752
27.89667	1071988
27.90000	1070280
27.90333	1068538
27.90667	1066814
27.91000	1065113
27.91333	1063375
27.91667	1061693
27.92000	1059980
27.92333	1058289
27.92667	1056618
27.93000	1054912
27.93333	1053259
27.93667	1051572
27.94000	1049905
27.94333	1048259
27.94667	1046577
27.95000	1044946
27.95333	1043280
27.95667	1041631
27.96000	1040004
27.96333	1038341
27.96667	1036732
27.97000	1035091
27.97333	1033468
27.97667	1031864
27.98000	1030224
27.98333	1028633
27.98667	1027010
27.99000	1025407
27.99333	1023825
27.99667	1022212
28.00000	1020649
28.00333	1019053
28.00667	1017473
28.01000	1015909
28.01333	1014308
28.01667	1012755
28.02000	1011169
28.02333	1009600
28.02667	1008051
28.03000	1006469
28.03333	1004935
28.03667	1003371
28.04000	1001825
28.04333	1000299
28.04667	998741
28.05000	997231
28.05333	995688
28.05667	994159
28.06000	992647
28.06333	991101
28.06667	989600
28.07000	988067
28.07333	986549
28.07667	985048
28.08000	983513
28.08333	982024
28.08667	980503
28.09000	978998
28.09333	977512
28.09667	975995
28.10000	974526
28.10333	973028
28.10667	971546
28.11000	970079
28.11333	968575
28.11667	967113
28.12000	965617
28.12333	964136
28.12667	962675
28.13000	961185
28.13333	959740
28.13667	958264
28.14000	956803
28.14333	955357
28.14667	953877
28.15000	952441
28.15333	950975
28.15667	949521
28.16000	948082
28.16333	946607
28.16667	945176
28.17000	943712
28.17333	942264
28.17667	940836
28.18000	939378
28.18333	937964
28.18667	936520
28.19000	935090
28.19333	933672
28.19667	932219
28.20000	930809
28.20333	929370
28.20667	927945
28.21000	926536
28.21333	925093
28.21667	923692
28.22000	922260
28.22333	920842
28.22667	919442
28.23000	918012
28.23333	916627
28.23667	915213
28.24000	913812
28.24333	912423
28.24667	911000
28.25000	909616
28.25333	908199
28.25667	906796
28.26000	905408
28.26333	903988
28.26667	902608
28.27000	901197
28.27333	899800
28.27667	898424
28.28000	897022
28.28333	895664
28.28667	894277
28.29000	892902
28.29333	891536
28.29667	890132
28.30000	888768
28.30333	887372
28.30667	885993
28.31000	884632
28.31333	883244
28.31667	881898
28.32000	880522
28.32333	879157
28.32667	877806
28.33000	876423
28.33333	875081
28.33667	873709
28.34000	872351
28.34333	871005
28.34667	869627
28.35000	868289
28.35333	866919
28.35667	865563
28.36000	864222
28.36333	862852
28.36667	861522
28.37000	860162
28.37333	858813
28.37667	857478
28.38000	856109
28.38333	854782
28.38667	853426
28.39000	852084
28.39333	850757
28.39667	849400
28.40000	848081
28.40333	846730
28.40667	845390
28.41000	844065
28.41333	842711
28.41667	841398
28.42000	840059
28.42333	838734
28.42667	837420
28.43000	836074
28.43333	834766
28.43667	833429
28.44000	832106
28.44333	830800
28.44667	829464
28.45000	828167
28.45333	826839
28.45667	825523
28.46000	824222
28.46333	822892
28.46667	821603
28.47000	820287
28.47333	818983
28.47667	817692
28.48000	816368
28.48333	815082
28.48667	813766
28.49000	812462
28.49333	811172
28.49667	809853
28.50000	808574
28.50333	807269
28.50667	805976
28.51000	804698
28.51333	803389
28.51667	802118
28.52000	800819
28.52333	799531
28.52667	798256
28.53000	796949
28.53333	795679
28.53667	794382
28.54000	793097
28.54333	791828
28.54667	790531
28.55000	789272
28.55333	787982
28.55667	786705
28.56000	785441
28.56333	784149
28.56667	782896
28.57000	781617
28.57333	780351
28.57667	779101
28.58000	777822
28.58333	776580
28.58667	775309
28.59000	774049
28.59333	772803
28.59667	771529
28.60000	770293
28.60333	769030
28.60667	767781
28.61000	766545
28.61333	765282
28.61667	764055
28.62000	762801
28.62333	761560
28.62667	760331
28.63000	759073
28.63333	757852
28.63667	756602
28.64000	755364
28.64333	754138
28.64667	752885
28.65000	751670
28.65333	750430
28.65667	749202
28.66000	747986
28.66333	746740
28.66667	745529
28.67000	744291
28.67333	743066
28.67667	741857
28.68000	740624
28.68333	739428
28.68667	738205
28.69000	736993
28.69333	735793
28.69667	734564
28.70000	733371
28.70333	732154
28.70667	730949
28.71000	729757
28.71333	728537
28.71667	727352
28.72000	726140
28.72333	724941
28.72667	723758
28.73000	722550
28.73333	721378
28.73667	720181
28.74000	718994
28.74333	717816
28.74667	716607
28.75000	715434
28.75333	714237
28.75667	713055
28.76000	711888
28.76333	710697
28.76667	709540
28.77000	708358
28.77333	707187
28.77667	706030
28.78000	704847
28.78333	703700
28.78667	702526
28.79000	701362
28.79333	700207
28.79667	699023
28.80000	697876
28.80333	696705
28.80667	695549
28.81000	694407
28.81333	693240
28.81667	692105
28.82000	690944
28.82333	689792
28.82667	688652
28.83000	687486
28.83333	686355
28.83667	685202
28.84000	684061
28.84333	682935
28.84667	681783
28.85000	680665
28.85333	679522
28.85667	678389
28.86000	677270
28.86333	676126
28.86667	675017
28.87000	673883
28.87333	672760
28.87667	671647
28.88000	670506
28.88333	669397
28.88667	668264
28.89000	667143
28.89333	666033
28.89667	664897
28.90000	663797
28.90333	662676
28.90667	661567
28.91000	660472
28.91333	659354
28.91667	658269
28.92000	657158
28.92333	656058
28.92667	654969
28.93000	653853
28.93333	652771
28.93667	651665
28.94000	650570
28.94333	649488
28.94667	648382
28.95000	647307
28.95333	646207
28.95667	645117
28.96000	644040
28.96333	642939
28.96667	641872
28.97000	640783
28.97333	639705
28.97667	638639
28.98000	637550
28.98333	636494
28.98667	635417
28.99000	634351
28.99333	633296
28.99667	632215
29.00000	631163
29.00333	630085
29.00667	629016
29.01000	627959
29.01333	626877
29.01667	625829
29.02000	624761
29.02333	623707
29.02667	622666
29.03000	621602
29.03333	620570
29.03667	619515
29.04000	618468
29.04333	617433
29.04667	616373
29.05000	615345
29.05333	614294
29.05667	613252
29.06000	612220
29.06333	611162
29.06667	610135
29.07000	609087
29.07333	608051
29.07667	607027
29.08000	605982
29.08333	604968
29.08667	603930
29.09000	602902
29.09333	601885
29.09667	600846
29.10000	599837
29.10333	598807
29.10667	597787
29.11000	596776
29.11333	595741
29.11667	594736
29.12000	593708
29.12333	592689
29.12667	591681
29.13000	590650
29.13333	589651
29.13667	588630
29.14000	587621
29.14333	586626
29.14667	585610
29.15000	584627
29.15333	583622
29.15667	582627
29.16000	581639
29.16333	580625
29.16667	579639
29.17000	578629
29.17333	577630
29.17667	576645
29.18000	575640
29.18333	574666
29.18667	573671
29.19000	572686
29.19333	571710
29.19667	570711
29.20000	569740
29.20333	568749
29.20667	567766
29.21000	566794
29.21333	565798
29.21667	564831
29.22000	563842
29.22333	562864
29.22667	561898
29.23000	560912
29.23333	559957
29.23667	558981
29.24000	558016
29.24333	557059
29.24667	556079
29.25000	555127
29.25333	554154
29.25667	553191
29.26000	552239
29.26333	551264
29.26667	550318
29.27000	549350
29.27333	548392
29.27667	547445
29.28000	546478
29.28333	545539
29.28667	544579
29.29000	543627
29.29333	542683
29.29667	541714
29.30000	540774
29.30333	539814
29.30667	538865
29.31000	537927
29.31333	536969
29.31667	536040
29.32000	535089
29.32333	534149
29.32667	533220
29.33000	532272
29.33333	531354
29.33667	530417
29.34000	529488
29.34333	528569
29.34667	527625
29.35000	526708
29.35333	525766
29.35667	524833
29.36000	523912
29.36333	522970
29.36667	522058
29.37000	521127
29.37333	520205
29.37667	519293
29.38000	518358
29.38333	517452
29.38667	516527
29.39000	515611
29.39333	514705
29.39667	513778
29.40000	512876
29.40333	511952
29.40667	511036
29.41000	510130
29.41333	509203
29.41667	508304
29.42000	507386
29.42333	506478
29.42667	505580
29.43000	504662
29.43333	503772
29.43667	502865
29.44000	501967
29.44333	501079
29.44667	500171
29.45000	499287
29.45333	498382
29.45667	497484
29.46000	496596
29.46333	495688
29.46667	494808
29.47000	493910
29.47333	493019
29.47667	492135
29.48000	491228
29.48333	490348
29.48667	489449
29.49000	488562
29.49333	487687
29.49667	486795
29.50000	485929
29.50333	485041
29.50667	484160
29.51000	483288
29.51333	482396
29.51667	481530
29.52000	480647
29.52333	479772
29.52667	478907
29.53000	478021
29.53333	477161
29.53667	476281
29.54000	475409
29.54333	474546
29.54667	473663
29.55000	472806
29.55333	471931
29.55667	471065
29.56000	470207
29.56333	469330
29.56667	468479
29.57000	467611
29.57333	466753
29.57667	465905
29.58000	465038
29.58333	464195
29.58667	463333
29.59000	462479
29.59333	461634
29.59667	460770
29.60000	459933
29.60333	459078
29.60667	458230
29.61000	457391
29.61333	456530
29.61667	455696
29.62000	454844
29.62333	454002
29.62667	453171
29.63000	452322
29.63333	451498
29.63667	450655
29.64000	449818
29.64333	448991
29.64667	448144
29.65000	447324
29.65333	446486
29.65667	445656
29.66000	444834
29.66333	443990
29.66667	443171
29.67000	442334
29.67333	441506
29.67667	440689
29.68000	439856
29.68333	439048
29.68667	438222
29.69000	437404
29.69333	436595
29.69667	435767
29.70000	434964
29.70333	434144
29.70667	433333
29.71000	432531
29.71333	431711
29.71667	430915
29.72000	430102
29.72333	429297
29.72667	428501
29.73000	427688
29.73333	426899
29.73667	426093
29.74000	425295
29.74333	424505
29.74667	423695
29.75000	422909
29.75333	422105
29.75667	421309
29.76000	420522
29.76333	419718
29.76667	418938
29.77000	418141
29.77333	417352
29.77667	416574
29.78000	415782
29.78333	415015
29.78667	414232
29.79000	413456
29.79333	412687
29.79667	411897
29.80000	411130
29.80333	410345
29.80667	409568
29.81000	408799
29.81333	408013
29.81667	407252
29.82000	406475
29.82333	405708
29.82667	404952
29.83000	404180
29.83333	403431
29.83667	402665
29.84000	401905
29.84333	401152
29.84667	400382
29.85000	399635
29.85333	398873
29.85667	398118
29.86000	397372
29.86333	396609
29.86667	395870
29.87000	395116
29.87333	394371
29.87667	393635
29.88000	392882
29.88333	392153
29.88667	391408
29.89000	390669
29.89333	389937
29.89667	389187
29.90000	388458
29.90333	387713
29.90667	386975
29.91000	386246
29.91333	385502
29.91667	384780
29.92000	384044
29.92333	383315
29.92667	382594
29.93000	381857
29.93333	381142
29.93667	380412
29.94000	379690
29.94333	378979
29.94667	378252
29.95000	377548
29.95333	376828
29.95667	376113
29.96000	375405
29.96333	374680
29.96667	373977
29.97000	373259
29.97333	372549
29.97667	371848
29.98000	371132
29.98333	370438
29.98667	369729
29.99000	369028
29.99333	368337
29.99667	367631
30.00000	366946
30.00333	366246
30.00667	365552
30.01000	364865
30.01333	364163
30.01667	363481
30.02000	362787
30.02333	362100
30.02667	361421
30.03000	360727
30.03333	360054
30.03667	359366
30.04000	358686
30.04333	358014
30.04667	357326
30.05000	356659
30.05333	355977
30.05667	355300
30.06000	354631
30.06333	353945
30.06667	353280
30.07000	352601
30.07333	351931
30.07667	351270
30.08000	350597
30.08333	349943
30.08667	349275
30.09000	348612
30.09333	347957
30.09667	347286
30.10000	346636
30.10333	345972
30.10667	345316
30.11000	344666
30.11333	344001
30.11667	343356
30.12000	342698
30.12333	342048
30.12667	341406
30.13000	340752
30.13333	340116
30.13667	339464
30.14000	338819
30.14333	338180
30.14667	337528
30.15000	336896
30.15333	336252
30.15667	335616
30.16000	334987
30.16333	334343
30.16667	333718
30.17000	333078
30.17333	332445
30.17667	331819
30.18000	331180
30.18333	330560
30.18667	329927
30.19000	329299
30.19333	328678
30.19667	328043
30.20000	327428
30.20333	326801
30.20667	326181
30.21000	325570
30.21333	324947
30.21667	324341
30.22000	323722
30.22333	323108
30.22667	322500
30.23000	321877
30.23333	321274
30.23667	320658
30.24000	320048
30.24333	319445
30.24667	318828
30.25000	318230
30.25333	317618
30.25667	317014
30.26000	316419
30.26333	315812
30.26667	315222
30.27000	314619
30.27333	314021
30.27667	313429
30.28000	312823
30.28333	312234
30.28667	311634
30.29000	311040
30.29333	310453
30.29667	309852
30.30000	309269
30.30333	308675
30.30667	308087
30.31000	307508
30.31333	306917
30.31667	306343
30.32000	305755
30.32333	305174
30.32667	304599
30.33000	304011
30.33333	303441
30.33667	302860
30.34000	302284
30.34333	301715
30.34667	301131
30.35000	300564
30.35333	299986
30.35667	299413
30.36000	298848
30.36333	298272
30.36667	297713
30.37000	297143
30.37333	296579
30.37667	296021
30.38000	295450
30.38333	294895
30.38667	294329
30.39000	293768
30.39333	293214
30.39667	292648
30.40000	292099
30.40333	291537
30.40667	290981
30.41000	290432
30.41333	289871
30.41667	289328
30.42000	288774
30.42333	288225
30.42667	287680
30.43000	287121
30.43333	286577
30.43667	286023
30.44000	285475
30.44333	284935
30.44667	284385
30.45000	283852
30.45333	283306
30.45667	282765
30.46000	282232
30.46333	281686
30.46667	281159
30.47000	280620
30.47333	280087
30.47667	279558
30.48000	279016
30.48333	278489
30.48667	277949
30.49000	277415
30.49333	276887
30.49667	276347
30.50000	275824
30.50333	275289
30.50667	274760
30.51000	274237
