[Header]
Application Name	LabSolutions
Version	5.110
Data File Name	C:\LabSolutions\Data\June 2025\bp-2-41-a2__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_018.lcd
Output Date	6/24/2025
Output Time	12:04:18 PM

[Configuration]
Instrument Name	Aqueos SEC
Instrument #	1
Line #	1
# of Detectors	2
Detector ID	Detector A	Detector B
Detector Name	UV-Vis	RID
# of Channels	2	1

[GPC Peak Table(Detector B)]
# of Peaks	5
Peak#	Start Time	Top Time	End Time	Start Volume	Top Volume	End Volume	Start M.W.	Top M.W.	End M.W.	Start Height	Top Height	End Height
1	0.225	0.285	0.333	0.225	0.285	0.333	1514624745248	1281248616810	1122769659887	-2978	1438	-2944
2	0.333	0.425	0.517	0.333	0.425	0.517	1122769659887	873258291117	681777461949	-2944	2203	-2887
3	0.517	0.626	0.725	0.517	0.626	0.725	681777461949	508975639821	391339895944	-2887	2186	-2822
4	0.725	0.945	2.750	0.725	0.945	2.750	391339895944	220625970062	3301049876	-2822	988	-2194
5	25.808	26.961	33.967	25.808	26.961	33.967	344	125	0	399	53831	2067

[Average Molecular Weight Table(Detector B)]
# of Peaks	5
Peak#	Mn	Mw	Mz	Mz1	Mv	Mw/Mn	Mv/Mn	Mz/Mw	I.Visc	%
Total	1	5114262615	772281821133	961879119331	0	9831725369.00576	0.00000	151.00551	1.00000	100.0000
1	1276066465560	1282170089324	1288311882647	1294468071826	0	1.00478	0.00000	1.00479	1.00000	0.0835
2	892738348289	904974184340	917070126145	928913288642	0	1.01371	0.00000	1.01337	1.00000	0.2113
3	517052612431	525181984322	533280868595	541273990480	0	1.01572	0.00000	1.01542	1.00000	0.2204
4	39613063508	122370772721	204622075750	252439306975	0	3.08915	0.00000	1.67215	1.00000	0.7958
5	1	72	127	153	0	140.13766	0.00000	1.76995	1.00000	98.6890

[RT/MW Range Table(Detector B)]
# of RT/MW Range	0

[GPC Calibration Curve Table(Detector B)]
# of Points	10
#	Time(min)	M.W.	Weight	Error	Active	Virtual	Data Name
1	11.217	99000	1	3.1258	ON	OFF	C:\LabSolutions\Data\June 2025\black__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_008.lcd
2	12.683	42700	1	-7.5102	ON	OFF	C:\LabSolutions\Data\June 2025\blue__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_009.lcd
3	15.533	18600	1	6.2694	ON	OFF	C:\LabSolutions\Data\June 2025\yellow__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_007.lcd
4	17.968	9890	1	1.8763	ON	OFF	C:\LabSolutions\Data\June 2025\1530__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_006.lcd
5	19.452	6530	1	-3.8945	ON	OFF	C:\LabSolutions\Data\June 2025\black__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_008.lcd
6	21.023	4100	1	-5.0456	ON	OFF	C:\LabSolutions\Data\June 2025\1030__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_005.lcd
7	22.858	2130	1	0.9680	ON	OFF	C:\LabSolutions\Data\June 2025\yellow__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_007.lcd
8	23.629	1530	1	5.9523	ON	OFF	C:\LabSolutions\Data\June 2025\1530__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_006.lcd
9	24.245	1030	1	1.4121	ON	OFF	C:\LabSolutions\Data\June 2025\1030__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_005.lcd
10	25.003	599	1	-4.1761	ON	OFF	C:\LabSolutions\Data\June 2025\blue__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_009.lcd
Calibration Curve	3rd Order
Comment	

[Molecular Weight Distribution Table(Detector B)]
# of Points	1282
R.Time	Volume(mL)	M.W.	M.W.(%)	Cumulative M.W.(%)
30.13000	424715
30.13333	424211
30.13667	423695
30.14000	423194
30.14333	422681
30.14667	422174
30.15000	421672
30.15333	421159
30.15667	420661
30.16000	420153
30.16333	419649
30.16667	419149
30.17000	418638
30.17333	418140
30.17667	417631
30.18000	417126
30.18333	416627
30.18667	416116
30.19000	415621
30.19333	415116
30.19667	414616
30.20000	414122
30.20333	413616
30.20667	413123
30.21000	412619
30.21333	412119
30.21667	411623
30.22000	411114
30.22333	410620
30.22667	410113
30.23000	409610
30.23333	409113
30.23667	408603
30.24000	408109
30.24333	407606
30.24667	407107
30.25000	406614
30.25333	406109
30.25667	405619
30.26000	405118
30.26333	404622
30.26667	404132
30.27000	403630
30.27333	403144
30.27667	402647
30.28000	402154
30.28333	401665
30.28667	401164
30.29000	400678
30.29333	400183
30.29667	399693
30.30000	399208
30.30333	398712
30.30667	398230
30.31000	397736
30.31333	397246
30.31667	396761
30.32000	396266
30.32333	395785
30.32667	395293
30.33000	394805
30.33333	394321
30.33667	393827
30.34000	393348
30.34333	392859
30.34667	392376
30.35000	391898
30.35333	391409
30.35667	390932
30.36000	390442
30.36333	389955
30.36667	389474
30.37000	388983
30.37333	388507
30.37667	388023
30.38000	387544
30.38333	387069
30.38667	386581
30.39000	386109
30.39333	385625
30.39667	385148
30.40000	384676
30.40333	384194
30.40667	383725
30.41000	383246
30.41333	382770
30.41667	382299
30.42000	381816
30.42333	381348
30.42667	380871
30.43000	380399
30.43333	379932
30.43667	379455
30.44000	378991
30.44333	378517
30.44667	378048
30.45000	377585
30.45333	377112
30.45667	376653
30.46000	376182
30.46333	375715
30.46667	375253
30.47000	374779
30.47333	374320
30.47667	373853
30.48000	373391
30.48333	372934
30.48667	372465
30.49000	372007
30.49333	371537
30.49667	371070
30.50000	370609
30.50333	370140
30.50667	369686
30.51000	369225
30.51333	368769
30.51667	368317
30.52000	367853
30.52333	367403
30.52667	366942
30.53000	366487
30.53333	366036
30.53667	365575
30.54000	365127
30.54333	364670
30.54667	364217
30.55000	363770
30.55333	363313
30.55667	362870
30.56000	362418
30.56333	361969
30.56667	361525
30.57000	361069
30.57333	360626
30.57667	360174
30.58000	359727
30.58333	359287
30.58667	358838
30.59000	358404
30.59333	357959
30.59667	357519
30.60000	357082
30.60333	356633
30.60667	356196
30.61000	355748
30.61333	355303
30.61667	354862
30.62000	354411
30.62333	353973
30.62667	353528
30.63000	353088
30.63333	352654
30.63667	352211
30.64000	351782
30.64333	351343
30.64667	350908
30.65000	350478
30.65333	350037
30.65667	349611
30.66000	349175
30.66333	348744
30.66667	348316
30.67000	347877
30.67333	347450
30.67667	347014
30.68000	346582
30.68333	346157
30.68667	345724
30.69000	345303
30.69333	344874
30.69667	344449
30.70000	344027
30.70333	343595
30.70667	343176
30.71000	342748
30.71333	342324
30.71667	341905
30.72000	341476
30.72333	341059
30.72667	340633
30.73000	340210
30.73333	339791
30.73667	339364
30.74000	338949
30.74333	338526
30.74667	338107
30.75000	337691
30.75333	337264
30.75667	336849
30.76000	336424
30.76333	336004
30.76667	335589
30.77000	335166
30.77333	334757
30.77667	334338
30.78000	333924
30.78333	333514
30.78667	333095
30.79000	332688
30.79333	332272
30.79667	331859
30.80000	331451
30.80333	331032
30.80667	330624
30.81000	330207
30.81333	329793
30.81667	329384
30.82000	328966
30.82333	328561
30.82667	328148
30.83000	327739
30.83333	327335
30.83667	326922
30.84000	326521
30.84333	326111
30.84667	325706
30.85000	325305
30.85333	324894
30.85667	324495
30.86000	324086
30.86333	323681
30.86667	323280
30.87000	322870
30.87333	322472
30.87667	322065
30.88000	321662
30.88333	321263
30.88667	320853
30.89000	320456
30.89333	320050
30.89667	319649
30.90000	319253
30.90333	318848
30.90667	318454
30.91000	318049
30.91333	317647
30.91667	317250
30.92000	316844
30.92333	316451
30.92667	316051
30.93000	315655
30.93333	315264
30.93667	314863
30.94000	314473
30.94333	314075
30.94667	313679
30.95000	313287
30.95333	312884
30.95667	312492
30.96000	312091
30.96333	311694
30.96667	311303
30.97000	310904
30.97333	310517
30.97667	310121
30.98000	309728
30.98333	309340
30.98667	308942
30.99000	308556
30.99333	308162
30.99667	307770
31.00000	307381
31.00333	306980
31.00667	306591
31.01000	306193
31.01333	305799
31.01667	305410
31.02000	305013
31.02333	304628
31.02667	304234
31.03000	303845
31.03333	303462
31.03667	303071
31.04000	302691
31.04333	302302
31.04667	301915
31.05000	301532
31.05333	301139
31.05667	300756
31.06000	300363
31.06333	299973
31.06667	299587
31.07000	299193
31.07333	298812
31.07667	298424
31.08000	298042
31.08333	297664
31.08667	297278
31.09000	296903
31.09333	296517
31.09667	296135
31.10000	295756
31.10333	295367
31.10667	294990
31.11000	294606
31.11333	294226
31.11667	293849
31.12000	293462
31.12333	293085
31.12667	292699
31.13000	292316
31.13333	291937
31.13667	291550
31.14000	291174
31.14333	290791
31.14667	290412
31.15000	290036
31.15333	289650
31.15667	289277
31.16000	288895
31.16333	288517
31.16667	288145
31.17000	287764
31.17333	287395
31.17667	287016
31.18000	286640
31.18333	286267
31.18667	285886
31.19000	285517
31.19333	285140
31.19667	284767
31.20000	284399
31.20333	284022
31.20667	283656
31.21000	283282
31.21333	282911
31.21667	282543
31.22000	282167
31.22333	281801
31.22667	281426
31.23000	281055
31.23333	280688
31.23667	280312
31.24000	279948
31.24333	279576
31.24667	279207
31.25000	278840
31.25333	278464
31.25667	278099
31.26000	277726
31.26333	277357
31.26667	276993
31.27000	276620
31.27333	276259
31.27667	275890
31.28000	275525
31.28333	275165
31.28667	274796
31.29000	274438
31.29333	274071
31.29667	273707
31.30000	273347
31.30333	272977
31.30667	272618
31.31000	272249
31.31333	271883
31.31667	271522
31.32000	271154
31.32333	270797
31.32667	270432
31.33000	270072
31.33333	269715
31.33667	269351
31.34000	268997
31.34333	268637
31.34667	268281
31.35000	267929
31.35333	267569
31.35667	267220
31.36000	266863
31.36333	266510
31.36667	266161
31.37000	265803
31.37333	265454
31.37667	265098
31.38000	264743
31.38333	264392
31.38667	264032
31.39000	263682
31.39333	263325
31.39667	262972
31.40000	262624
31.40333	262269
31.40667	261924
31.41000	261572
31.41333	261223
31.41667	260878
31.42000	260525
31.42333	260183
31.42667	259832
31.43000	259485
31.43333	259141
31.43667	258789
31.44000	258447
31.44333	258098
31.44667	257752
31.45000	257411
31.45333	257063
31.45667	256725
31.46000	256380
31.46333	256038
31.46667	255700
31.47000	255354
31.47333	255018
31.47667	254676
31.48000	254337
31.48333	254002
31.48667	253659
31.49000	253325
31.49333	252983
31.49667	252644
31.50000	252310
31.50333	251970
31.50667	251640
31.51000	251304
31.51333	250970
31.51667	250638
31.52000	250298
31.52333	249969
31.52667	249632
31.53000	249300
31.53333	248972
31.53667	248636
31.54000	248311
31.54333	247978
31.54667	247649
31.55000	247325
31.55333	246996
31.55667	246676
31.56000	246348
31.56333	246021
31.56667	245697
31.57000	245364
31.57333	245041
31.57667	244713
31.58000	244388
31.58333	244068
31.58667	243741
31.59000	243424
31.59333	243100
31.59667	242779
31.60000	242462
31.60333	242138
31.60667	241823
31.61000	241502
31.61333	241183
31.61667	240868
31.62000	240546
31.62333	240233
31.62667	239914
31.63000	239597
31.63333	239285
31.63667	238965
31.64000	238655
31.64333	238338
31.64667	238023
31.65000	237711
31.65333	237392
31.65667	237084
31.66000	236769
31.66333	236458
31.66667	236151
31.67000	235837
31.67333	235531
31.67667	235219
31.68000	234909
31.68333	234602
31.68667	234288
31.69000	233984
31.69333	233675
31.69667	233368
31.70000	233066
31.70333	232756
31.70667	232455
31.71000	232148
31.71333	231845
31.71667	231546
31.72000	231241
31.72333	230945
31.72667	230642
31.73000	230341
31.73333	230044
31.73667	229739
31.74000	229443
31.74333	229140
31.74667	228840
31.75000	228543
31.75333	228240
31.75667	227945
31.76000	227646
31.76333	227350
31.76667	227057
31.77000	226758
31.77333	226466
31.77667	226166
31.78000	225869
31.78333	225576
31.78667	225278
31.79000	224989
31.79333	224694
31.79667	224402
31.80000	224113
31.80333	223816
31.80667	223528
31.81000	223233
31.81333	222941
31.81667	222653
31.82000	222358
31.82333	222072
31.82667	221779
31.83000	221490
31.83333	221203
31.83667	220909
31.84000	220623
31.84333	220331
31.84667	220043
31.85000	219757
31.85333	219465
31.85667	219182
31.86000	218892
31.86333	218606
31.86667	218325
31.87000	218038
31.87333	217760
31.87667	217475
31.88000	217193
31.88333	216913
31.88667	216624
31.89000	216343
31.89333	216055
31.89667	215770
31.90000	215490
31.90333	215204
31.90667	214927
31.91000	214644
31.91333	214363
31.91667	214086
31.92000	213803
31.92333	213529
31.92667	213249
31.93000	212971
31.93333	212696
31.93667	212412
31.94000	212137
31.94333	211854
31.94667	211575
31.95000	211299
31.95333	211017
31.95667	210743
31.96000	210464
31.96333	210187
31.96667	209912
31.97000	209630
31.97333	209357
31.97667	209077
31.98000	208799
31.98333	208526
31.98667	208246
31.99000	207974
31.99333	207698
31.99667	207425
32.00000	207156
32.00333	206881
32.00667	206613
32.01000	206339
32.01333	206066
32.01667	205795
32.02000	205516
32.02333	205246
32.02667	204968
32.03000	204692
32.03333	204420
32.03667	204142
32.04000	203872
32.04333	203596
32.04667	203324
32.05000	203055
32.05333	202780
32.05667	202514
32.06000	202242
32.06333	201973
32.06667	201706
32.07000	201433
32.07333	201167
32.07667	200896
32.08000	200627
32.08333	200360
32.08667	200087
32.09000	199822
32.09333	199551
32.09667	199281
32.10000	199015
32.10333	198744
32.10667	198481
32.11000	198214
32.11333	197948
32.11667	197685
32.12000	197414
32.12333	197150
32.12667	196878
32.13000	196609
32.13333	196343
32.13667	196071
32.14000	195807
32.14333	195536
32.14667	195268
32.15000	195002
32.15333	194730
32.15667	194468
32.16000	194200
32.16333	193936
32.16667	193674
32.17000	193406
32.17333	193145
32.17667	192878
32.18000	192614
32.18333	192353
32.18667	192086
32.19000	191826
32.19333	191559
32.19667	191293
32.20000	191029
32.20333	190760
32.20667	190499
32.21000	190234
32.21333	189972
32.21667	189713
32.22000	189448
32.22333	189190
32.22667	188925
32.23000	188662
32.23333	188401
32.23667	188134
32.24000	187875
32.24333	187612
32.24667	187351
32.25000	187093
32.25333	186829
32.25667	186574
32.26000	186313
32.26333	186055
32.26667	185798
32.27000	185534
32.27333	185277
32.27667	185011
32.28000	184748
32.28333	184488
32.28667	184223
32.29000	183967
32.29333	183708
32.29667	183451
32.30000	183196
32.30333	182934
32.30667	182679
32.31000	182419
32.31333	182161
32.31667	181907
32.32000	181647
32.32333	181395
32.32667	181136
32.33000	180879
32.33333	180624
32.33667	180362
32.34000	180108
32.34333	179848
32.34667	179592
32.35000	179339
32.35333	179081
32.35667	178831
32.36000	178575
32.36333	178321
32.36667	178068
32.37000	177809
32.37333	177556
32.37667	177297
32.38000	177041
32.38333	176787
32.38667	176528
32.39000	176278
32.39333	176022
32.39667	175770
32.40000	175522
32.40333	175268
32.40667	175021
32.41000	174767
32.41333	174515
32.41667	174266
32.42000	174011
32.42333	173764
32.42667	173512
32.43000	173262
32.43333	173014
32.43667	172760
32.44000	172513
32.44333	172261
32.44667	172012
32.45000	171765
32.45333	171514
32.45667	171269
32.46000	171018
32.46333	170769
32.46667	170522
32.47000	170269
32.47333	170024
32.47667	169774
32.48000	169526
32.48333	169282
32.48667	169033
32.49000	168792
32.49333	168545
32.49667	168301
32.50000	168058
32.50333	167809
32.50667	167567
32.51000	167319
32.51333	167074
32.51667	166832
32.52000	166584
32.52333	166343
32.52667	166096
32.53000	165853
32.53333	165612
32.53667	165366
32.54000	165128
32.54333	164885
32.54667	164644
32.55000	164406
32.55333	164162
32.55667	163926
32.56000	163684
32.56333	163444
32.56667	163206
32.57000	162962
32.57333	162725
32.57667	162483
32.58000	162242
32.58333	162006
32.58667	161765
32.59000	161532
32.59333	161295
32.59667	161061
32.60000	160828
32.60333	160589
32.60667	160355
32.61000	160115
32.61333	159877
32.61667	159642
32.62000	159402
32.62333	159170
32.62667	158934
32.63000	158702
32.63333	158473
32.63667	158240
32.64000	158013
32.64333	157780
32.64667	157549
32.65000	157318
32.65333	157080
32.65667	156849
32.66000	156613
32.66333	156378
32.66667	156145
32.67000	155907
32.67333	155676
32.67667	155440
32.68000	155208
32.68333	154981
32.68667	154750
32.69000	154525
32.69333	154295
32.69667	154066
32.70000	153837
32.70333	153602
32.70667	153374
32.71000	153140
32.71333	152909
32.71667	152683
32.72000	152451
32.72333	152228
32.72667	152000
32.73000	151775
32.73333	151552
32.73667	151323
32.74000	151101
32.74333	150872
32.74667	150645
32.75000	150421
32.75333	150193
32.75667	149972
32.76000	149747
32.76333	149525
32.76667	149305
32.77000	149081
32.77333	148862
32.77667	148639
32.78000	148418
32.78333	148198
32.78667	147972
32.79000	147752
32.79333	147528
32.79667	147306
32.80000	147087
32.80333	146863
32.80667	146645
32.81000	146423
32.81333	146203
32.81667	145988
32.82000	145768
32.82333	145556
32.82667	145340
32.83000	145125
32.83333	144912
32.83667	144693
32.84000	144480
32.84333	144261
32.84667	144045
32.85000	143831
32.85333	143613
32.85667	143402
32.86000	143185
32.86333	142970
32.86667	142756
32.87000	142538
32.87333	142327
32.87667	142113
32.88000	141901
32.88333	141691
32.88667	141476
32.89000	141267
32.89333	141054
32.89667	140842
32.90000	140632
32.90333	140418
32.90667	140212
32.91000	140001
32.91333	139793
32.91667	139588
32.92000	139378
32.92333	139175
32.92667	138966
32.93000	138759
32.93333	138553
32.93667	138341
32.94000	138136
32.94333	137925
32.94667	137717
32.95000	137512
32.95333	137302
32.95667	137099
32.96000	136892
32.96333	136687
32.96667	136485
32.97000	136277
32.97333	136076
32.97667	135870
32.98000	135667
32.98333	135466
32.98667	135261
32.99000	135062
32.99333	134859
32.99667	134660
33.00000	134462
33.00333	134261
33.00667	134064
33.01000	133862
33.01333	133661
33.01667	133461
33.02000	133256
33.02333	133057
33.02667	132855
33.03000	132656
33.03333	132458
33.03667	132257
33.04000	132062
33.04333	131862
33.04667	131665
33.05000	131470
33.05333	131271
33.05667	131078
33.06000	130882
33.06333	130687
33.06667	130495
33.07000	130297
33.07333	130106
33.07667	129910
33.08000	129717
33.08333	129526
33.08667	129330
33.09000	129139
33.09333	128944
33.09667	128750
33.10000	128560
33.10333	128365
33.10667	128178
33.11000	127987
33.11333	127799
33.11667	127613
33.12000	127422
33.12333	127236
33.12667	127046
33.13000	126857
33.13333	126669
33.13667	126476
33.14000	126289
33.14333	126097
33.14667	125908
33.15000	125722
33.15333	125532
33.15667	125348
33.16000	125161
33.16333	124975
33.16667	124791
33.17000	124603
33.17333	124419
33.17667	124232
33.18000	124046
33.18333	123864
33.18667	123678
33.19000	123499
33.19333	123316
33.19667	123135
33.20000	122955
33.20333	122769
33.20667	122588
33.21000	122401
33.21333	122217
33.21667	122035
33.22000	121851
33.22333	121672
33.22667	121491
33.23000	121311
33.23333	121135
33.23667	120954
33.24000	120779
33.24333	120600
33.24667	120422
33.25000	120245
33.25333	120063
33.25667	119887
33.26000	119708
33.26333	119532
33.26667	119358
33.27000	119180
33.27333	119006
33.27667	118827
33.28000	118650
33.28333	118475
33.28667	118298
33.29000	118126
33.29333	117952
33.29667	117779
33.30000	117608
33.30333	117431
33.30667	117258
33.31000	117080
33.31333	116902
33.31667	116728
33.32000	116550
33.32333	116379
33.32667	116207
33.33000	116037
33.33333	115870
33.33667	115698
33.34000	115531
33.34333	115360
33.34667	115191
33.35000	115023
33.35333	114852
33.35667	114685
33.36000	114513
33.36333	114344
33.36667	114176
33.37000	114003
33.37333	113837
33.37667	113667
33.38000	113499
33.38333	113332
33.38667	113162
33.39000	112997
33.39333	112827
33.39667	112659
33.40000	112492
33.40333	112321
33.40667	112156
33.41000	111986
33.41333	111819
33.41667	111656
33.42000	111489
33.42333	111328
33.42667	111163
33.43000	110999
33.43333	110835
33.43667	110665
33.44000	110500
33.44333	110332
33.44667	110167
33.45000	110005
33.45333	109842
33.45667	109683
33.46000	109522
33.46333	109361
33.46667	109202
33.47000	109038
33.47333	108879
33.47667	108716
33.48000	108555
33.48333	108395
33.48667	108231
33.49000	108072
33.49333	107908
33.49667	107747
33.50000	107587
33.50333	107423
33.50667	107265
33.51000	107102
33.51333	106940
33.51667	106781
33.52000	106618
33.52333	106461
33.52667	106301
33.53000	106143
33.53333	105987
33.53667	105827
33.54000	105670
33.54333	105511
33.54667	105352
33.55000	105196
33.55333	105038
33.55667	104883
33.56000	104726
33.56333	104570
33.56667	104415
33.57000	104255
33.57333	104100
33.57667	103942
33.58000	103786
33.58333	103631
33.58667	103474
33.59000	103321
33.59333	103165
33.59667	103010
33.60000	102858
33.60333	102703
33.60667	102552
33.61000	102397
33.61333	102244
33.61667	102091
33.62000	101935
33.62333	101783
33.62667	101627
33.63000	101471
33.63333	101318
33.63667	101161
33.64000	101008
33.64333	100852
33.64667	100699
33.65000	100547
33.65333	100392
33.65667	100242
33.66000	100090
33.66333	99939
33.66667	99790
33.67000	99637
33.67333	99489
33.67667	99336
33.68000	99184
33.68333	99035
33.68667	98881
33.69000	98733
33.69333	98583
33.69667	98433
33.70000	98285
33.70333	98133
33.70667	97985
33.71000	97834
33.71333	97684
33.71667	97536
33.72000	97386
33.72333	97239
33.72667	97089
33.73000	96941
33.73333	96794
33.73667	96645
33.74000	96500
33.74333	96352
33.74667	96205
33.75000	96059
33.75333	95910
33.75667	95764
33.76000	95616
33.76333	95469
33.76667	95324
33.77000	95177
33.77333	95034
33.77667	94889
33.78000	94745
33.78333	94603
33.78667	94457
33.79000	94314
33.79333	94168
33.79667	94022
33.80000	93879
33.80333	93733
33.80667	93593
33.81000	93449
33.81333	93307
33.81667	93165
33.82000	93017
33.82333	92874
33.82667	92728
33.83000	92584
33.83333	92442
33.83667	92299
33.84000	92159
33.84333	92017
33.84667	91876
33.85000	91736
33.85333	91592
33.85667	91453
33.86000	91311
33.86333	91170
33.86667	91032
33.87000	90890
33.87333	90752
33.87667	90612
33.88000	90472
33.88333	90335
33.88667	90194
33.89000	90057
33.89333	89918
33.89667	89781
33.90000	89645
33.90333	89505
33.90667	89370
33.91000	89231
33.91333	89095
33.91667	88961
33.92000	88824
33.92333	88691
33.92667	88554
33.93000	88418
33.93333	88283
33.93667	88144
33.94000	88009
33.94333	87871
33.94667	87736
33.95000	87602
33.95333	87466
33.95667	87334
33.96000	87199
33.96333	87066
33.96667	86933
33.97000	86798
33.97333	86666
33.97667	86531
33.98000	86399
33.98333	86267
33.98667	86133
33.99000	86002
33.99333	85869
33.99667	85737
34.00000	85607

[LC Chromatogram(Detector A-Ch2)]
Interval(msec)	200
# of Points	10201
Start Time(min)	0.000
End Time(min)	34.000
Intensity Units	mV
Intensity Multiplier	0.001
Wavelength(nm)	260nm
R.Time (min)	Intensity
0.00000	-4
0.00333	-4
0.00667	-1
0.01000	1
0.01333	2
0.01667	3
0.02000	2
0.02333	2
0.02667	1
0.03000	1
0.03333	1
0.03667	2
0.04000	3
0.04333	4
0.04667	5
0.05000	5
0.05333	5
0.05667	4
0.06000	3
0.06333	2
0.06667	1
0.07000	1
0.07333	1
0.07667	1
0.08000	2
0.08333	2
0.08667	1
0.09000	0
0.09333	-0
0.09667	-1
0.10000	-1
0.10333	-2
0.10667	-2
0.11000	-2
0.11333	-2
0.11667	-2
0.12000	-2
0.12333	-2
0.12667	-3
0.13000	-3
0.13333	-3
0.13667	-3
0.14000	-3
0.14333	-2
0.14667	-1
0.15000	0
0.15333	1
0.15667	2
0.16000	1
0.16333	0
0.16667	-1
0.17000	-2
0.17333	-2
0.17667	-2
0.18000	-1
0.18333	-1
0.18667	0
0.19000	1
0.19333	3
0.19667	3
0.20000	4
0.20333	3
0.20667	3
0.21000	2
0.21333	2
0.21667	2
0.22000	1
0.22333	1
0.22667	0
0.23000	-0
0.23333	-0
0.23667	-1
0.24000	-1
0.24333	-1
0.24667	-1
0.25000	-1
0.25333	-1
0.25667	-1
0.26000	-1
0.26333	-3
0.26667	-5
0.27000	-6
0.27333	-7
0.27667	-7
0.28000	-5
0.28333	-4
0.28667	-3
0.29000	-4
0.29333	-4
0.29667	-5
0.30000	-5
0.30333	-4
0.30667	-3
0.31000	-1
0.31333	-0
0.31667	0
0.32000	-0
0.32333	-1
0.32667	-2
0.33000	-2
0.33333	-1
0.33667	-1
0.34000	0
0.34333	0
0.34667	-0
0.35000	-1
0.35333	-2
0.35667	-2
0.36000	-2
0.36333	-1
0.36667	0
0.37000	1
0.37333	0
0.37667	-0
0.38000	-2
0.38333	-4
0.38667	-5
0.39000	-5
0.39333	-5
0.39667	-4
0.40000	-3
0.40333	-2
0.40667	-1
0.41000	0
0.41333	1
0.41667	2
0.42000	3
0.42333	4
0.42667	4
0.43000	3
0.43333	2
0.43667	0
0.44000	-2
0.44333	-4
0.44667	-5
0.45000	-6
0.45333	-6
0.45667	-5
0.46000	-4
0.46333	-3
0.46667	-1
0.47000	-0
0.47333	0
0.47667	1
0.48000	0
0.48333	-1
0.48667	-2
0.49000	-4
0.49333	-5
0.49667	-6
0.50000	-6
0.50333	-5
0.50667	-4
0.51000	-3
0.51333	-2
0.51667	-1
0.52000	-2
0.52333	-3
0.52667	-5
0.53000	-6
0.53333	-6
0.53667	-5
0.54000	-4
0.54333	-3
0.54667	-1
0.55000	-1
0.55333	0
0.55667	0
0.56000	0
0.56333	0
0.56667	0
0.57000	0
0.57333	-0
0.57667	-1
0.58000	-2
0.58333	-4
0.58667	-4
0.59000	-4
0.59333	-4
0.59667	-4
0.60000	-5
0.60333	-5
0.60667	-4
0.61000	-4
0.61333	-2
0.61667	-1
0.62000	-0
0.62333	-0
0.62667	-1
0.63000	-2
0.63333	-2
0.63667	-2
0.64000	-2
0.64333	-2
0.64667	-1
0.65000	-0
0.65333	0
0.65667	0
0.66000	-0
0.66333	-2
0.66667	-4
0.67000	-5
0.67333	-6
0.67667	-5
0.68000	-4
0.68333	-2
0.68667	-1
0.69000	0
0.69333	1
0.69667	2
0.70000	2
0.70333	1
0.70667	0
0.71000	-1
0.71333	-2
0.71667	-3
0.72000	-3
0.72333	-2
0.72667	-2
0.73000	-1
0.73333	-1
0.73667	-2
0.74000	-2
0.74333	-2
0.74667	-2
0.75000	-2
0.75333	-2
0.75667	-2
0.76000	-2
0.76333	-3
0.76667	-4
0.77000	-5
0.77333	-7
0.77667	-8
0.78000	-9
0.78333	-9
0.78667	-8
0.79000	-7
0.79333	-6
0.79667	-5
0.80000	-4
0.80333	-4
0.80667	-4
0.81000	-5
0.81333	-5
0.81667	-5
0.82000	-6
0.82333	-6
0.82667	-6
0.83000	-7
0.83333	-8
0.83667	-9
0.84000	-9
0.84333	-9
0.84667	-8
0.85000	-8
0.85333	-6
0.85667	-5
0.86000	-3
0.86333	-2
0.86667	-1
0.87000	-1
0.87333	-3
0.87667	-4
0.88000	-5
0.88333	-7
0.88667	-8
0.89000	-9
0.89333	-9
0.89667	-9
0.90000	-9
0.90333	-8
0.90667	-6
0.91000	-5
0.91333	-4
0.91667	-2
0.92000	-2
0.92333	-2
0.92667	-2
0.93000	-1
0.93333	-0
0.93667	1
0.94000	2
0.94333	2
0.94667	2
0.95000	0
0.95333	-1
0.95667	-3
0.96000	-4
0.96333	-5
0.96667	-6
0.97000	-6
0.97333	-6
0.97667	-5
0.98000	-5
0.98333	-4
0.98667	-3
0.99000	-3
0.99333	-3
0.99667	-3
1.00000	-3
1.00333	-3
1.00667	-3
1.01000	-4
1.01333	-5
1.01667	-5
1.02000	-6
1.02333	-7
1.02667	-6
1.03000	-6
1.03333	-6
1.03667	-6
1.04000	-6
1.04333	-6
1.04667	-7
1.05000	-7
1.05333	-7
1.05667	-7
1.06000	-7
1.06333	-7
1.06667	-6
1.07000	-6
1.07333	-5
1.07667	-5
1.08000	-5
1.08333	-4
1.08667	-4
1.09000	-4
1.09333	-5
1.09667	-6
1.10000	-6
1.10333	-6
