[Header]
Application Name	LabSolutions
Version	5.110
Data File Name	C:\LabSolutions\Data\June 2025\bp-2-41-a1__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_011.lcd
Output Date	6/24/2025
Output Time	12:04:21 PM

[Configuration]
Instrument Name	Aqueos SEC
Instrument #	1
Line #	1
# of Detectors	2
Detector ID	Detector A	Detector B
Detector Name	UV-Vis	RID
# of Channels	2	1

[GPC Peak Table(Detector B)]
# of Peaks	5
Peak#	Start Time	Top Time	End Time	Start Volume	Top Volume	End Volume	Start M.W.	Top M.W.	End M.W.	Start Height	Top Height	End Height
1	0.225	0.287	0.333	0.225	0.287	0.333	1514624745248	1276304968476	1122769659887	-2980	1437	-2948
2	0.333	0.427	0.525	0.333	0.427	0.525	1122769659887	869307515701	666645987291	-2948	2193	-2891
3	0.525	0.628	0.733	0.525	0.628	0.733	666645987291	506474409622	382844673368	-2891	2160	-2828
4	0.733	0.952	2.708	0.733	0.952	2.708	382844673368	216829244252	3602646096	-2828	962	-2238
5	25.825	27.004	33.967	25.825	27.004	33.967	339	120	0	450	55791	2312

[Average Molecular Weight Table(Detector B)]
# of Peaks	5
Peak#	Mn	Mw	Mz	Mz1	Mv	Mw/Mn	Mv/Mn	Mz/Mw	I.Visc	%
Total	0	4692555065	774240804505	960939837997	0	9648697999.13640	0.00000	164.99344	1.00000	100.0000
1	1273079913416	1278987675234	1284941041781	1290918021456	0	1.00464	0.00000	1.00465	1.00000	0.0772
2	887364588536	900266325731	912959525472	925331498887	0	1.01454	0.00000	1.01410	1.00000	0.1989
3	511670126781	519778521540	527759392716	535543255805	0	1.01585	0.00000	1.01535	1.00000	0.2024
4	41803686231	123062285828	202304685161	248429768180	0	2.94381	0.00000	1.64392	1.00000	0.7011
5	0	70	125	151	0	145.45048	0.00000	1.79275	1.00000	98.8205

[RT/MW Range Table(Detector B)]
# of RT/MW Range	0

[GPC Calibration Curve Table(Detector B)]
# of Points	10
#	Time(min)	M.W.	Weight	Error	Active	Virtual	Data Name
1	11.217	99000	1	3.1258	ON	OFF	C:\LabSolutions\Data\June 2025\black__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_008.lcd
2	12.683	42700	1	-7.5102	ON	OFF	C:\LabSolutions\Data\June 2025\blue__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_009.lcd
3	15.533	18600	1	6.2694	ON	OFF	C:\LabSolutions\Data\June 2025\yellow__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_007.lcd
4	17.968	9890	1	1.8763	ON	OFF	C:\LabSolutions\Data\June 2025\1530__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_006.lcd
5	19.452	6530	1	-3.8945	ON	OFF	C:\LabSolutions\Data\June 2025\black__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_008.lcd
6	21.023	4100	1	-5.0456	ON	OFF	C:\LabSolutions\Data\June 2025\1030__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_005.lcd
7	22.858	2130	1	0.9680	ON	OFF	C:\LabSolutions\Data\June 2025\yellow__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_007.lcd
8	23.629	1530	1	5.9523	ON	OFF	C:\LabSolutions\Data\June 2025\1530__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_006.lcd
9	24.245	1030	1	1.4121	ON	OFF	C:\LabSolutions\Data\June 2025\1030__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_005.lcd
10	25.003	599	1	-4.1761	ON	OFF	C:\LabSolutions\Data\June 2025\blue__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_009.lcd
Calibration Curve	3rd Order
Comment	

[Molecular Weight Distribution Table(Detector B)]
# of Points	1275
R.Time	Volume(mL)	M.W.	M.W.(%)	Cumulative M.W.(%)
27.44667	1211661
27.45000	1209663
27.45333	1207679
27.45667	1205643
27.46000	1203662
27.46333	1201633
27.46667	1199622
27.47000	1197633
27.47333	1195600
27.47667	1193631
27.48000	1191624
27.48333	1189638
27.48667	1187672
27.49000	1185655
27.49333	1183690
27.49667	1181672
27.50000	1179670
27.50333	1177690
27.50667	1175669
27.51000	1173711
27.51333	1171713
27.51667	1169737
27.52000	1167781
27.52333	1165778
27.52667	1163835
27.53000	1161848
27.53333	1159880
27.53667	1157928
27.54000	1155928
27.54333	1153984
27.54667	1151995
27.55000	1150026
27.55333	1148080
27.55667	1146092
27.56000	1144165
27.56333	1142197
27.56667	1140251
27.57000	1138328
27.57333	1136362
27.57667	1134454
27.58000	1132504
27.58333	1130573
27.58667	1128663
27.59000	1126710
27.59333	1124816
27.59667	1122884
27.60000	1120972
27.60333	1119082
27.60667	1117149
27.61000	1115275
27.61333	1113363
27.61667	1111470
27.62000	1109598
27.62333	1107684
27.62667	1105827
27.63000	1103930
27.63333	1102055
27.63667	1100205
27.64000	1098318
27.64333	1096490
27.64667	1094624
27.65000	1092777
27.65333	1090949
27.65667	1089078
27.66000	1087263
27.66333	1085408
27.66667	1083574
27.67000	1081763
27.67333	1079914
27.67667	1078123
27.68000	1076297
27.68333	1074491
27.68667	1072708
27.69000	1070887
27.69333	1069121
27.69667	1067316
27.70000	1065532
27.70333	1063772
27.70667	1061975
27.71000	1060235
27.71333	1058461
27.71667	1056707
27.72000	1054973
27.72333	1053201
27.72667	1051484
27.73000	1049734
27.73333	1048007
27.73667	1046306
27.74000	1044573
27.74333	1042893
27.74667	1041177
27.75000	1039477
27.75333	1037796
27.75667	1036076
27.76000	1034410
27.76333	1032711
27.76667	1031031
27.77000	1029372
27.77333	1027677
27.77667	1026036
27.78000	1024364
27.78333	1022713
27.78667	1021084
27.79000	1019422
27.79333	1017813
27.79667	1016171
27.80000	1014548
27.80333	1012946
27.80667	1011309
27.81000	1009727
27.81333	1008118
27.81667	1006531
27.82000	1004968
27.82333	1003375
27.82667	1001829
27.83000	1000247
27.83333	998680
27.83667	997130
27.84000	995546
27.84333	994017
27.84667	992466
27.85000	990941
27.85333	989446
27.85667	987922
27.86000	986435
27.86333	984898
27.86667	983364
27.87000	981840
27.87333	980279
27.87667	978775
27.88000	977258
27.88333	975769
27.88667	974307
27.89000	972818
27.89333	971378
27.89667	969908
27.90000	968456
27.90333	967022
27.90667	965558
27.91000	964140
27.91333	962696
27.91667	961267
27.92000	959853
27.92333	958407
27.92667	957004
27.93000	955572
27.93333	954158
27.93667	952767
27.94000	951350
27.94333	949979
27.94667	948581
27.95000	947200
27.95333	945835
27.95667	944441
27.96000	943089
27.96333	941710
27.96667	940348
27.97000	939003
27.97333	937631
27.97667	936303
27.98000	934952
27.98333	933616
27.98667	932295
27.99000	930943
27.99333	929636
27.99667	928305
28.00000	926990
28.00333	925685
28.00667	924345
28.01000	923031
28.01333	921673
28.01667	920332
28.02000	919030
28.02333	917728
28.02667	916495
28.03000	915265
28.03333	914060
28.03667	912864
28.04000	911629
28.04333	910422
28.04667	909177
28.05000	907939
28.05333	906712
28.05667	905455
28.06000	904235
28.06333	902990
28.06667	901758
28.07000	900542
28.07333	899301
28.07667	898100
28.08000	896875
28.08333	895665
28.08667	894471
28.09000	893253
28.09333	892078
28.09667	890884
28.10000	889710
28.10333	888554
28.10667	887376
28.11000	886233
28.11333	885064
28.11667	883907
28.12000	882763
28.12333	881596
28.12667	880467
28.13000	879317
28.13333	878182
28.13667	877060
28.14000	875913
28.14333	874800
28.14667	873662
28.15000	872536
28.15333	871427
28.15667	870296
28.16000	869200
28.16333	868079
28.16667	866969
28.17000	865869
28.17333	864743
28.17667	863655
28.18000	862549
28.18333	861458
28.18667	860383
28.19000	859287
28.19333	858227
28.19667	857149
28.20000	856097
28.20333	855086
28.20667	854076
28.21000	853103
28.21333	852104
28.21667	851091
28.22000	850047
28.22333	848937
28.22667	847842
28.23000	846718
28.23333	845614
28.23667	844543
28.24000	843470
28.24333	842445
28.24667	841410
28.25000	840393
28.25333	839391
28.25667	838369
28.26000	837379
28.26333	836368
28.26667	835367
28.27000	834378
28.27333	833365
28.27667	832382
28.28000	831380
28.28333	830389
28.28667	829414
28.29000	828422
28.29333	827462
28.29667	826481
28.30000	825512
28.30333	824553
28.30667	823573
28.31000	822625
28.31333	821660
28.31667	820707
28.32000	819766
28.32333	818803
28.32667	817867
28.33000	816907
28.33333	815958
28.33667	815024
28.34000	814073
28.34333	813156
28.34667	812222
28.35000	811299
28.35333	810384
28.35667	809446
28.36000	808535
28.36333	807605
28.36667	806685
28.37000	805778
28.37333	804852
28.37667	803956
28.38000	803043
28.38333	802140
28.38667	801250
28.39000	800342
28.39333	799463
28.39667	798566
28.40000	797678
28.40333	796800
28.40667	795900
28.41000	795027
28.41333	794135
28.41667	793256
28.42000	792391
28.42333	791511
28.42667	790658
28.43000	789786
28.43333	788922
28.43667	788065
28.44000	787187
28.44333	786336
28.44667	785468
28.45000	784610
28.45333	783762
28.45667	782894
28.46000	782053
28.46333	781194
28.46667	780344
28.47000	779503
28.47333	778643
28.47667	777810
28.48000	776961
28.48333	776124
28.48667	775299
28.49000	774457
28.49333	773642
28.49667	772809
28.50000	771985
28.50333	771171
28.50667	770340
28.51000	769533
28.51333	768707
28.51667	767889
28.52000	767080
28.52333	766254
28.52667	765454
28.53000	764638
28.53333	763832
28.53667	763036
28.54000	762223
28.54333	761434
28.54667	760629
28.55000	759831
28.55333	759041
28.55667	758232
28.56000	757448
28.56333	756649
28.56667	755858
28.57000	755078
28.57333	754281
28.57667	753507
28.58000	752716
28.58333	751931
28.58667	751155
28.59000	750361
28.59333	749592
28.59667	748809
28.60000	748037
28.60333	747275
28.60667	746497
28.61000	745742
28.61333	744970
28.61667	744204
28.62000	743446
28.62333	742670
28.62667	741916
28.63000	741146
28.63333	740383
28.63667	739629
28.64000	738858
28.64333	738111
28.64667	737349
28.65000	736595
28.65333	735851
28.65667	735092
28.66000	734354
28.66333	733599
28.66667	732848
28.67000	732101
28.67333	731335
28.67667	730593
28.68000	729839
28.68333	729096
28.68667	728365
28.69000	727620
28.69333	726897
28.69667	726154
28.70000	725417
28.70333	724687
28.70667	723941
28.71000	723218
28.71333	722481
28.71667	721751
28.72000	721028
28.72333	720288
28.72667	719567
28.73000	718830
28.73333	718099
28.73667	717375
28.74000	716635
28.74333	715918
28.74667	715185
28.75000	714460
28.75333	713743
28.75667	713009
28.76000	712297
28.76333	711569
28.76667	710846
28.77000	710131
28.77333	709397
28.77667	708686
28.78000	707961
28.78333	707243
28.78667	706532
28.79000	705805
28.79333	705097
28.79667	704370
28.80000	703650
28.80333	702938
28.80667	702212
28.81000	701507
28.81333	700789
28.81667	700077
28.82000	699374
28.82333	698654
28.82667	697954
28.83000	697238
28.83333	696528
28.83667	695828
28.84000	695114
28.84333	694423
28.84667	693717
28.85000	693017
28.85333	692322
28.85667	691608
28.86000	690914
28.86333	690204
28.86667	689500
28.87000	688803
28.87333	688089
28.87667	687396
28.88000	686688
28.88333	685988
28.88667	685298
28.89000	684593
28.89333	683911
28.89667	683213
28.90000	682522
28.90333	681835
28.90667	681129
28.91000	680440
28.91333	679732
28.91667	679031
28.92000	678338
28.92333	677631
28.92667	676947
28.93000	676247
28.93333	675555
28.93667	674870
28.94000	674170
28.94333	673492
28.94667	672799
28.95000	672111
28.95333	671427
28.95667	670723
28.96000	670038
28.96333	669338
28.96667	668645
28.97000	667963
28.97333	667267
28.97667	666591
28.98000	665899
28.98333	665213
28.98667	664532
28.99000	663834
28.99333	663158
28.99667	662467
29.00000	661784
29.00333	661109
29.00667	660418
29.01000	659745
29.01333	659055
29.01667	658371
29.02000	657694
29.02333	657002
29.02667	656331
29.03000	655644
29.03333	654961
29.03667	654283
29.04000	653585
29.04333	652906
29.04667	652210
29.05000	651522
29.05333	650842
29.05667	650149
29.06000	649477
29.06333	648788
29.06667	648106
29.07000	647431
29.07333	646740
29.07667	646069
29.08000	645385
29.08333	644706
29.08667	644031
29.09000	643340
29.09333	642669
29.09667	641985
29.10000	641309
29.10333	640641
29.10667	639959
29.11000	639294
29.11333	638611
29.11667	637933
29.12000	637261
29.12333	636574
29.12667	635908
29.13000	635229
29.13333	634558
29.13667	633893
29.14000	633211
29.14333	632549
29.14667	631871
29.15000	631200
29.15333	630535
29.15667	629855
29.16000	629192
29.16333	628512
29.16667	627837
29.17000	627166
29.17333	626479
29.17667	625813
29.18000	625137
29.18333	624470
29.18667	623812
29.19000	623140
29.19333	622486
29.19667	621815
29.20000	621148
29.20333	620489
29.20667	619814
29.21000	619159
29.21333	618491
29.21667	617828
29.22000	617169
29.22333	616491
29.22667	615833
29.23000	615160
29.23333	614494
29.23667	613837
29.24000	613165
29.24333	612511
29.24667	611839
29.25000	611173
29.25333	610516
29.25667	609844
29.26000	609194
29.26333	608532
29.26667	607875
29.27000	607224
29.27333	606555
29.27667	605903
29.28000	605234
29.28333	604571
29.28667	603915
29.29000	603243
29.29333	602592
29.29667	601925
29.30000	601265
29.30333	600611
29.30667	599942
29.31000	599294
29.31333	598635
29.31667	597982
29.32000	597336
29.32333	596672
29.32667	596026
29.33000	595362
29.33333	594705
29.33667	594056
29.34000	593395
29.34333	592754
29.34667	592099
29.35000	591450
29.35333	590807
29.35667	590147
29.36000	589506
29.36333	588852
29.36667	588204
29.37000	587562
29.37333	586904
29.37667	586263
29.38000	585604
29.38333	584952
29.38667	584307
29.39000	583650
29.39333	583015
29.39667	582368
29.40000	581728
29.40333	581092
29.40667	580437
29.41000	579795
29.41333	579132
29.41667	578472
29.42000	577824
29.42333	577165
29.42667	576531
29.43000	575890
29.43333	575255
29.43667	574624
29.44000	573974
29.44333	573342
29.44667	572695
29.45000	572054
29.45333	571418
29.45667	570767
29.46000	570134
29.46333	569487
29.46667	568847
29.47000	568215
29.47333	567572
29.47667	566947
29.48000	566307
29.48333	565671
29.48667	565042
29.49000	564398
29.49333	563774
29.49667	563139
29.50000	562511
29.50333	561892
29.50667	561256
29.51000	560634
29.51333	559989
29.51667	559344
29.52000	558701
29.52333	558041
29.52667	557406
29.53000	556767
29.53333	556141
29.53667	555528
29.54000	554904
29.54333	554296
29.54667	553669
29.55000	553041
29.55333	552412
29.55667	551761
29.56000	551130
29.56333	550486
29.56667	549852
29.57000	549230
29.57333	548598
29.57667	547987
29.58000	547364
29.58333	546748
29.58667	546137
29.59000	545509
29.59333	544897
29.59667	544267
29.60000	543640
29.60333	543020
29.60667	542385
29.61000	541770
29.61333	541143
29.61667	540522
29.62000	539909
29.62333	539282
29.62667	538674
29.63000	538052
29.63333	537433
29.63667	536816
29.64000	536180
29.64333	535562
29.64667	534932
29.65000	534313
29.65333	533707
29.65667	533092
29.66000	532497
29.66333	531885
29.66667	531276
29.67000	530671
29.67333	530048
29.67667	529443
29.68000	528826
29.68333	528216
29.68667	527614
29.69000	526999
29.69333	526401
29.69667	525788
29.70000	525180
29.70333	524579
29.70667	523964
29.71000	523369
29.71333	522761
29.71667	522157
29.72000	521556
29.72333	520937
29.72667	520334
29.73000	519717
29.73333	519108
29.73667	518510
29.74000	517903
29.74333	517314
29.74667	516713
29.75000	516117
29.75333	515527
29.75667	514921
29.76000	514333
29.76333	513733
29.76667	513138
29.77000	512551
29.77333	511951
29.77667	511369
29.78000	510777
29.78333	510190
29.78667	509611
29.79000	509018
29.79333	508442
29.79667	507851
29.80000	507265
29.80333	506683
29.80667	506087
29.81000	505508
29.81333	504918
29.81667	504335
29.82000	503758
29.82333	503168
29.82667	502595
29.83000	502007
29.83333	501425
29.83667	500849
29.84000	500261
29.84333	499691
29.84667	499110
29.85000	498535
29.85333	497965
29.85667	497381
29.86000	496814
29.86333	496234
29.86667	495659
29.87000	495091
29.87333	494509
29.87667	493944
29.88000	493364
29.88333	492791
29.88667	492226
29.89000	491649
29.89333	491092
29.89667	490524
29.90000	489961
29.90333	489403
29.90667	488831
29.91000	488274
29.91333	487705
29.91667	487142
29.92000	486587
29.92333	486020
29.92667	485468
29.93000	484901
29.93333	484338
29.93667	483780
29.94000	483208
29.94333	482654
29.94667	482089
29.95000	481530
29.95333	480977
29.95667	480412
29.96000	479865
29.96333	479310
29.96667	478762
29.97000	478221
29.97333	477669
29.97667	477134
29.98000	476585
29.98333	476041
29.98667	475500
29.99000	474945
29.99333	474407
29.99667	473858
30.00000	473316
30.00333	472781
30.00667	472234
30.01000	471702
30.01333	471156
30.01667	470614
30.02000	470075
30.02333	469522
30.02667	468986
30.03000	468438
30.03333	467896
30.03667	467360
30.04000	466812
30.04333	466281
30.04667	465740
30.05000	465205
30.05333	464679
30.05667	464141
30.06000	463620
30.06333	463087
30.06667	462558
30.07000	462035
30.07333	461500
30.07667	460980
30.08000	460449
30.08333	459923
30.08667	459401
30.09000	458866
30.09333	458348
30.09667	457820
30.10000	457298
30.10333	456783
30.10667	456257
30.11000	455745
30.11333	455220
30.11667	454699
30.12000	454183
30.12333	453655
30.12667	453143
30.13000	452621
30.13333	452104
30.13667	451594
30.14000	451072
30.14333	450565
30.14667	450047
30.15000	449533
30.15333	449025
30.15667	448507
30.16000	448003
30.16333	447489
30.16667	446979
30.17000	446473
30.17333	445954
30.17667	445451
30.18000	444936
30.18333	444427
30.18667	443923
30.19000	443409
30.19333	442909
30.19667	442399
30.20000	441895
30.20333	441398
30.20667	440891
30.21000	440399
30.21333	439897
30.21667	439399
30.22000	438903
30.22333	438392
30.22667	437895
30.23000	437387
30.23333	436884
30.23667	436390
30.24000	435887
30.24333	435398
30.24667	434898
30.25000	434402
30.25333	433912
30.25667	433411
30.26000	432926
30.26333	432433
30.26667	431943
30.27000	431458
30.27333	430961
30.27667	430476
30.28000	429981
30.28333	429490
30.28667	429005
30.29000	428510
30.29333	428028
30.29667	427536
30.30000	427047
30.30333	426561
30.30667	426064
30.31000	425582
30.31333	425091
30.31667	424606
30.32000	424126
30.32333	423635
30.32667	423159
30.33000	422672
30.33333	422190
30.33667	421714
30.34000	421229
30.34333	420757
30.34667	420275
30.35000	419796
30.35333	419321
30.35667	418834
30.36000	418360
30.36333	417876
30.36667	417397
30.37000	416924
30.37333	416440
30.37667	415970
30.38000	415489
30.38333	415013
30.38667	414542
30.39000	414061
30.39333	413595
30.39667	413120
30.40000	412649
30.40333	412183
30.40667	411705
30.41000	411241
30.41333	410767
30.41667	410297
30.42000	409830
30.42333	409350
30.42667	408881
30.43000	408400
30.43333	407924
30.43667	407456
30.44000	406983
30.44333	406525
30.44667	406058
30.45000	405596
30.45333	405137
30.45667	404667
30.46000	404209
30.46333	403741
30.46667	403277
30.47000	402819
30.47333	402351
30.47667	401897
30.48000	401431
30.48333	400969
30.48667	400510
30.49000	400039
30.49333	399582
30.49667	399115
30.50000	398654
30.50333	398199
30.50667	397735
30.51000	397284
30.51333	396821
30.51667	396363
30.52000	395909
30.52333	395445
30.52667	394996
30.53000	394537
30.53333	394082
30.53667	393630
30.54000	393167
30.54333	392716
30.54667	392256
30.55000	391801
30.55333	391353
30.55667	390896
30.56000	390451
30.56333	389995
30.56667	389541
30.57000	389092
30.57333	388632
30.57667	388188
30.58000	387735
30.58333	387288
30.58667	386845
30.59000	386391
30.59333	385951
30.59667	385500
30.60000	385053
30.60333	384609
30.60667	384153
30.61000	383709
30.61333	383254
30.61667	382804
30.62000	382359
30.62333	381905
30.62667	381466
30.63000	381019
30.63333	380577
30.63667	380141
30.64000	379695
30.64333	379262
30.64667	378820
30.65000	378383
30.65333	377949
30.65667	377505
30.66000	377072
30.66333	376627
30.66667	376184
30.67000	375745
30.67333	375295
30.67667	374859
30.68000	374415
30.68333	373977
30.68667	373544
30.69000	373101
30.69333	372671
30.69667	372231
30.70000	371795
30.70333	371366
30.70667	370928
30.71000	370502
30.71333	370066
30.71667	369633
30.72000	369203
30.72333	368762
30.72667	368333
30.73000	367894
30.73333	367461
30.73667	367032
30.74000	366594
30.74333	366168
30.74667	365731
30.75000	365298
30.75333	364871
30.75667	364434
30.76000	364011
30.76333	363579
30.76667	363152
30.77000	362729
30.77333	362294
30.77667	361872
30.78000	361441
30.78333	361014
30.78667	360593
30.79000	360162
30.79333	359743
30.79667	359313
30.80000	358885
30.80333	358461
30.80667	358027
30.81000	357606
30.81333	357177
30.81667	356754
30.82000	356336
30.82333	355909
30.82667	355493
30.83000	355066
30.83333	354643
30.83667	354224
30.84000	353796
30.84333	353380
30.84667	352957
30.85000	352538
30.85333	352123
30.85667	351700
30.86000	351289
30.86333	350870
30.86667	350455
30.87000	350043
30.87333	349622
30.87667	349211
30.88000	348790
30.88333	348372
30.88667	347961
30.89000	347541
30.89333	347134
30.89667	346719
30.90000	346308
30.90333	345901
30.90667	345483
30.91000	345077
30.91333	344662
30.91667	344251
30.92000	343844
30.92333	343428
30.92667	343024
30.93000	342610
30.93333	342199
30.93667	341793
30.94000	341378
30.94333	340976
30.94667	340564
30.95000	340157
30.95333	339752
30.95667	339337
30.96000	338934
30.96333	338521
30.96667	338112
30.97000	337707
30.97333	337295
30.97667	336894
30.98000	336484
30.98333	336079
30.98667	335678
30.99000	335268
30.99333	334870
30.99667	334462
31.00000	334059
31.00333	333658
31.00667	333248
31.01000	332851
31.01333	332445
31.01667	332045
31.02000	331648
31.02333	331243
31.02667	330850
31.03000	330449
31.03333	330051
31.03667	329657
31.04000	329252
31.04333	328859
31.04667	328456
31.05000	328058
31.05333	327665
31.05667	327264
31.06000	326874
31.06333	326475
31.06667	326078
31.07000	325684
31.07333	325281
31.07667	324890
31.08000	324492
31.08333	324098
31.08667	323709
31.09000	323311
31.09333	322924
31.09667	322528
31.10000	322135
31.10333	321747
31.10667	321349
31.11000	320963
31.11333	320568
31.11667	320177
31.12000	319790
31.12333	319394
31.12667	319010
31.13000	318619
31.13333	318232
31.13667	317848
31.14000	317456
31.14333	317075
31.14667	316684
31.15000	316297
31.15333	315913
31.15667	315520
31.16000	315138
31.16333	314746
31.16667	314357
31.17000	313972
31.17333	313578
31.17667	313198
31.18000	312811
31.18333	312428
31.18667	312049
31.19000	311661
31.19333	311283
31.19667	310895
31.20000	310511
31.20333	310131
31.20667	309743
31.21000	309367
31.21333	308983
31.21667	308603
31.22000	308227
31.22333	307842
31.22667	307468
31.23000	307085
31.23333	306706
31.23667	306331
31.24000	305947
31.24333	305572
31.24667	305187
31.25000	304805
31.25333	304428
31.25667	304043
31.26000	303671
31.26333	303293
31.26667	302919
31.27000	302549
31.27333	302169
31.27667	301799
31.28000	301422
31.28333	301048
31.28667	300678
31.29000	300301
31.29333	299933
31.29667	299556
31.30000	299182
31.30333	298810
31.30667	298429
31.31000	298060
31.31333	297684
31.31667	297311
31.32000	296944
31.32333	296568
31.32667	296203
31.33000	295831
31.33333	295462
31.33667	295097
31.34000	294724
31.34333	294361
31.34667	293989
31.35000	293620
31.35333	293256
31.35667	292884
31.36000	292523
31.36333	292153
31.36667	291787
31.37000	291424
31.37333	291053
31.37667	290693
31.38000	290324
31.38333	289960
31.38667	289600
31.39000	289233
31.39333	288877
31.39667	288513
31.40000	288152
31.40333	287793
31.40667	287426
31.41000	287068
31.41333	286702
31.41667	286340
31.42000	285983
31.42333	285616
31.42667	285260
31.43000	284895
31.43333	284533
31.43667	284175
31.44000	283809
31.44333	283455
31.44667	283094
31.45000	282738
31.45333	282384
31.45667	282021
31.46000	281668
31.46333	281307
31.46667	280949
31.47000	280597
31.47333	280238
31.47667	279890
31.48000	279533
31.48333	279180
31.48667	278829
31.49000	278469
31.49333	278120
31.49667	277763
31.50000	277410
31.50333	277062
31.50667	276704
31.51000	276357
31.51333	276001
31.51667	275649
31.52000	275302
31.52333	274948
31.52667	274605
31.53000	274255
31.53333	273909
31.53667	273566
31.54000	273214
31.54333	272871
31.54667	272520
31.55000	272173
31.55333	271828
31.55667	271476
31.56000	271133
31.56333	270782
31.56667	270435
31.57000	270092
31.57333	269741
31.57667	269401
31.58000	269053
31.58333	268710
31.58667	268370
31.59000	268022
31.59333	267684
31.59667	267338
31.60000	266995
31.60333	266656
31.60667	266309
31.61000	265973
31.61333	265630
31.61667	265289
31.62000	264952
31.62333	264608
31.62667	264273
31.63000	263931
31.63333	263592
31.63667	263256
31.64000	262912
31.64333	262578
31.64667	262236
31.65000	261899
31.65333	261565
31.65667	261224
31.66000	260893
31.66333	260555
31.66667	260219
31.67000	259888
31.67333	259549
31.67667	259220
31.68000	258886
31.68333	258555
31.68667	258229
31.69000	257894
31.69333	257568
31.69667	257234
31.70000	256902
31.70333	256573
31.70667	256237
31.71000	255911
31.71333	255579
31.71667	255251
31.72000	254927
31.72333	254595
31.72667	254272
31.73000	253942
31.73333	253615
31.73667	253291
31.74000	252960
31.74333	252640
31.74667	252312
31.75000	251987
31.75333	251666
31.75667	251336
31.76000	251017
31.76333	250693
31.76667	250372
31.77000	250053
31.77333	249726
31.77667	249407
31.78000	249079
31.78333	248753
31.78667	248432
31.79000	248105
31.79333	247787
31.79667	247463
31.80000	247143
31.80333	246828
31.80667	246506
31.81000	246196
31.81333	245878
31.81667	245564
31.82000	245251
31.82333	244929
31.82667	244616
31.83000	244296
31.83333	243979
31.83667	243666
31.84000	243347
31.84333	243038
31.84667	242722
31.85000	242409
31.85333	242098
31.85667	241781
31.86000	241473
31.86333	241158
31.86667	240845
31.87000	240536
31.87333	240219
31.87667	239910
31.88000	239594
31.88333	239282
31.88667	238972
31.89000	238656
31.89333	238348
31.89667	238034
31.90000	237722
31.90333	237412
31.90667	237096
31.91000	236790
31.91333	236478
31.91667	236171
31.92000	235867
31.92333	235558
31.92667	235258
31.93000	234950
31.93333	234646
31.93667	234344
31.94000	234035
31.94333	233735
31.94667	233428
31.95000	233125
31.95333	232825
31.95667	232517
31.96000	232219
31.96333	231913
31.96667	231611
31.97000	231312
31.97333	231006
31.97667	230709
31.98000	230405
31.98333	230103
31.98667	229803
31.99000	229497
31.99333	229200
31.99667	228897
32.00000	228598
32.00333	228302
32.00667	228001
32.01000	227709
32.01333	227411
32.01667	227116
32.02000	226825
32.02333	226527
32.02667	226237
32.03000	225939
32.03333	225643
32.03667	225350
32.04000	225049
32.04333	224758
32.04667	224460
32.05000	224166
32.05333	223875
32.05667	223577
32.06000	223288
32.06333	222992
32.06667	222701
32.07000	222413
32.07333	222120
32.07667	221835
32.08000	221544
32.08333	221255
32.08667	220969
32.09000	220675
32.09333	220389
32.09667	220097
32.10000	219808
32.10333	219522
32.10667	219229
32.11000	218942
32.11333	218646
32.11667	218351
32.12000	218057
32.12333	217757
32.12667	217467
32.13000	217174
32.13333	216887
32.13667	216604
32.14000	216316
32.14333	216037
32.14667	215753
32.15000	215472
32.15333	215193
32.15667	214907
32.16000	214630
32.16333	214345
32.16667	214063
32.17000	213784
32.17333	213498
32.17667	213221
32.18000	212938
32.18333	212656
32.18667	212376
32.19000	212088
32.19333	211809
32.19667	211525
32.20000	211244
32.20333	210966
32.20667	210684
32.21000	210410
32.21333	210132
32.21667	209856
32.22000	209584
32.22333	209305
32.22667	209035
32.23000	208757
32.23333	208481
32.23667	208206
32.24000	207925
32.24333	207651
32.24667	207371
32.25000	207094
32.25333	206821
32.25667	206542
32.26000	206272
32.26333	205996
32.26667	205722
32.27000	205451
32.27333	205173
32.27667	204902
32.28000	204626
32.28333	204353
32.28667	204084
32.29000	203810
32.29333	203544
32.29667	203273
32.30000	203004
32.30333	202737
32.30667	202462
32.31000	202195
32.31333	201922
32.31667	201650
32.32000	201382
32.32333	201107
32.32667	200840
32.33000	200567
32.33333	200297
32.33667	200031
32.34000	199760
32.34333	199497
32.34667	199228
32.35000	198963
32.35333	198700
32.35667	198430
32.36000	198169
32.36333	197901
32.36667	197635
32.37000	197372
32.37333	197103
32.37667	196841
32.38000	196573
32.38333	196308
32.38667	196046
32.39000	195777
